i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3031	741.576	476.75	76.01	0.172	1.113	444.181	86.106	81.157	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	448.549	45.874	39.92	2.996	2.833	-1.582	-2.549	316.494	132.055	0	0	0	0	0	0
3032	965.092	914.307	38.49	2.828	1.088	124.687	80.732	709.567	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	129.646	34.763	11.265	0.369	0.372	-1.762	3.138	97.96	31.686	0	0	0	0	0	0
3033	1396.381	1396.375	74.13	2.148	0.545	88.448	79.012	1260.049	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.509	80.459	8.063	1.266	0.338	-2.661	-0.156	84.905	24.604	0	0	0	0	0	0
3034	1050.478	993.906	152.534	1.555	2.348	152.553	80.251	653.427	1.0	17.58	-11.0	-	-	-	-	17.172	-	-	-	-	1.787	-	-	-	-	-0.757	-	-	-	-	17.58	-	-	-	-	1.0	-	-	-	-	2.0	162.467	110.702	42.942	1.783	1.107	-0.719	-0.987	113.799	48.668	0	0	0	0	0	0
3035	1392.765	1392.742	101.495	3.029	0.745	902.604	79.456	460.874	1.0	75.987	11.0	-	-	-	-	18.549	-	-	-	-	0.247	-	-	-	-	-2.284	-	-	-	-	75.987	-	-	-	-	-1.0	-	-	-	-	2.0	839.061	107.438	29.184	0.155	0.214	-2.251	1.395	698.863	140.198	0	0	0	0	0	0
3036	336.949	263.708	32.984	2.955	0.271	178.027	76.019	118.488	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	228.428	30.72	24.436	0.159	2.174	2.629	-1.777	198.156	30.271	0	0	0	0	0	0
3037	1182.748	1163.262	44.492	0.117	0.072	382.4	83.004	1058.293	1.0	453.78	-11.0	-	-	-	-	91.713	-	-	-	-	2.938	-	-	-	-	3.047	-	-	-	-	453.78	-	-	-	-	1.0	-	-	-	-	2.0	120.236	55.43	7.123	0.592	2.76	-0.225	3.069	100.422	19.814	0	0	0	0	0	0
3038	709.868	479.944	73.069	2.138	2.45	86.628	216.39	103.352	1.0	440.44	13.0	-	-	-	-	71.471	-	-	-	-	0.163	-	-	-	-	2.799	-	-	-	-	440.44	-	-	-	-	-1.0	-	-	-	-	2.0	154.147	78.943	62.481	1.357	1.131	-1.536	0.543	83.673	70.474	0	0	0	0	0	0
3039	737.013	330.533	375.51	1.089	-1.817	423.814	80.183	79.307	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	952.364	499.543	127.279	2.3	0.471	1.391	-1.555	670.292	282.072	0	0	0	0	0	0
3040	1399.238	1399.236	205.109	0.3	2.37	694.601	80.859	1239.863	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	763.699	183.99	25.618	2.884	0.717	-0.66	-1.475	723.371	40.328	0	0	0	0	0	0
3041	1345.089	1344.182	63.742	0.463	-1.605	142.81	76.787	1140.365	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	159.618	73.479	15.6	2.558	2.383	1.358	-2.594	136.58	23.038	0	0	0	0	0	0
3042	1117.995	1090.489	27.925	2.311	-1.027	37.827	78.035	83.305	1.0	312.445	13.0	-	-	-	-	108.726	-	-	-	-	0.355	-	-	-	-	0.692	-	-	-	-	312.445	-	-	-	-	-1.0	-	-	-	-	2.0	294.869	57.293	54.349	2.627	2.825	-2.95	-2.451	119.764	175.104	0	0	0	0	0	0
3043	782.511	663.547	84.578	2.958	0.327	463.713	122.923	75.28	1.0	535.456	11.0	-	-	-	-	157.085	-	-	-	-	0.298	-	-	-	-	-3.107	-	-	-	-	535.456	-	-	-	-	-1.0	-	-	-	-	2.0	117.146	53.176	33.142	2.236	2.331	-0.402	-0.019	69.635	47.511	0	0	0	0	0	0
3044	803.878	712.05	13.633	2.992	1.749	91.253	81.838	512.114	1.0	6.68	-11.0	-	-	-	-	2.143	-	-	-	-	0.327	-	-	-	-	-2.218	-	-	-	-	6.68	-	-	-	-	1.0	-	-	-	-	2.0	100.876	20.676	14.906	0.26	0.867	-0.589	-3.011	80.697	20.179	0	0	0	0	0	0
3045	1391.602	1391.599	30.138	2.403	3.073	44.783	79.877	80.962	2.0	281.73	-11.0	-11.0	-	-	-	72.245	20.167	-	-	-	2.78	0.263	-	-	-	1.051	-1.609	-	-	-	204.043	77.687	-	-	-	1.0	1.0	-	-	-	2.0	267.108	70.568	6.738	0.288	2.698	-1.603	2.117	250.644	16.465	0	0	0	0	0	0
3046	1135.325	1127.34	96.985	0.193	2.446	505.25	81.026	1022.276	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	523.55	62.241	35.163	3.012	2.039	-0.765	-0.572	483.758	39.792	0	0	0	0	0	0
3047	628.905	586.72	63.025	2.524	-0.294	108.878	80.862	79.084	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	117.339	36.75	27.58	1.1	0.375	2.673	3.081	41.602	75.737	0	0	0	0	0	0
3048	1401.118	1401.116	50.626	0.089	1.454	570.601	75.536	1072.595	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	801.027	80.038	77.67	3.022	0.661	-0.487	-2.976	673.194	127.833	0	0	0	0	0	0
3049	1095.524	1066.998	70.849	0.484	-0.424	152.215	94.85	82.546	1.0	435.363	-11.0	-	-	-	-	166.465	-	-	-	-	2.749	-	-	-	-	-0.667	-	-	-	-	435.363	-	-	-	-	1.0	-	-	-	-	2.0	362.679	175.942	59.904	0.644	1.067	2.546	2.549	293.721	68.958	0	0	0	0	0	0
3050	1303.914	1301.689	186.282	2.721	1.591	456.106	80.585	1057.68	1.0	486.703	11.0	-	-	-	-	153.684	-	-	-	-	0.321	-	-	-	-	-1.214	-	-	-	-	486.703	-	-	-	-	-1.0	-	-	-	-	2.0	104.409	40.475	30.508	2.492	2.049	-2.964	-2.004	69.111	35.298	0	0	0	0	0	0
3051	1388.332	1388.317	32.039	0.556	1.947	60.672	80.405	1283.3	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	99.095	43.234	36.425	2.057	2.238	-0.226	-2.556	49.5	49.595	0	0	0	0	0	0
3052	1290.122	1285.726	12.849	3.104	-1.724	341.804	80.179	79.986	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	347.578	28.267	17.461	0.195	0.088	0.985	-2.471	147.036	200.541	0	0	0	0	0	0
3053	1399.99	1399.983	28.057	1.478	-0.623	28.177	80.278	1294.688	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.568	24.405	20.759	1.58	1.684	1.717	-2.757	25.837	21.731	0	0	0	0	0	0
3054	1264.914	1258.018	21.69	2.915	-0.656	96.634	78.214	1056.082	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	116.556	34.324	23.885	0.402	1.055	-3.036	0.782	88.656	27.9	0	0	0	0	0	0
3055	1357.516	1357.373	40.353	0.169	-2.996	240.227	80.87	1134.406	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	260.047	61.631	31.904	2.73	2.82	0.627	-1.889	154.672	105.375	0	0	0	0	0	0
3056	1294.995	1292.69	18.071	0.079	1.77	230.337	81.3	1053.642	1.0	5.557	11.0	-	-	-	-	2.099	-	-	-	-	0.387	-	-	-	-	0.224	-	-	-	-	5.557	-	-	-	-	-1.0	-	-	-	-	2.0	253.167	44.922	41.524	2.852	2.681	-0.308	-3.032	158.469	94.697	0	0	0	0	0	0
3057	1235.356	1230.647	144.433	0.284	-2.035	515.786	79.734	1090.662	1.0	10.521	-11.0	-	-	-	-	6.304	-	-	-	-	2.499	-	-	-	-	-0.91	-	-	-	-	10.521	-	-	-	-	1.0	-	-	-	-	2.0	525.091	104.935	41.873	2.914	2.36	0.993	1.393	465.263	59.828	0	0	0	0	0	0
3058	1370.347	1369.98	305.739	1.482	0.252	306.956	89.294	991.83	1.0	87.756	11.0	-	-	-	-	87.748	-	-	-	-	1.557	-	-	-	-	-2.843	-	-	-	-	87.756	-	-	-	-	-1.0	-	-	-	-	2.0	186.04	126.028	52.434	1.602	2.023	-2.808	3.072	127.123	58.917	0	0	0	0	0	0
3059	947.029	834.695	52.892	2.866	-2.748	194.331	83.032	79.026	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	480.428	212.126	165.464	1.658	0.678	0.821	-2.188	213.118	267.31	0	0	0	0	0	0
3060	1371.658	1371.397	58.906	3.064	0.876	756.391	80.818	78.552	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	770.952	70.162	13.996	0.166	0.042	-2.395	0.172	432.248	338.704	0	0	0	0	0	0
3061	1251.607	1250.85	45.157	0.755	-2.593	65.923	78.664	1159.704	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	104.925	31.394	26.16	1.222	2.727	1.148	-0.196	36.282	68.643	0	0	0	0	0	0
3062	1403.651	1403.648	31.946	0.08	-1.913	399.111	80.486	78.615	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	406.362	39.202	34.436	2.962	2.955	2.22	-0.033	219.932	186.43	0	0	0	0	0	0
3063	1034.114	969.003	38.875	2.84	0.788	130.955	74.536	830.303	2.0	23.745	11.0	11.0	-	-	-	5.451	4.822	-	-	-	0.43	0.469	-	-	-	1.954	2.07	-	-	-	13.083	10.662	-	-	-	-1.0	-1.0	-	-	-	2.0	134.031	47.05	13.73	0.513	0.443	-1.922	2.213	100.531	33.501	0	0	0	0	0	0
3064	845.603	639.842	36.744	2.939	2.202	183.022	80.608	341.831	1.0	96.026	11.0	-	-	-	-	21.902	-	-	-	-	0.23	-	-	-	-	2.738	-	-	-	-	96.026	-	-	-	-	-1.0	-	-	-	-	2.0	187.253	23.05	18.411	0.432	0.141	-1.365	-0.395	55.878	131.375	0	0	0	0	0	0
3065	1400.949	1400.943	98.602	0.735	1.309	146.988	81.174	1174.824	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	150.906	68.647	30.64	2.275	2.598	-1.754	-2.009	91.39	59.516	0	0	0	0	0	0
3066	1306.653	1303.093	42.104	3.083	-2.778	715.557	80.54	1162.18	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	754.505	89.921	47.862	0.129	1.178	0.33	-2.842	701.462	53.043	0	0	0	0	0	0
3067	519.766	508.581	44.793	2.834	-1.447	147.748	78.257	78.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	283.307	75.7	31.764	0.365	2.633	1.821	-1.143	217.922	65.385	0	0	0	0	0	0
3068	725.503	331.084	64.523	2.903	1.296	272.659	82.708	81.493	1.0	34.441	-11.0	-	-	-	-	32.841	-	-	-	-	1.265	-	-	-	-	-2.464	-	-	-	-	34.441	-	-	-	-	1.0	-	-	-	-	2.0	261.573	24.869	21.871	0.164	0.206	-0.968	-1.849	153.611	107.963	0	0	0	0	0	0
3069	728.777	700.859	97.787	2.644	-0.578	205.008	81.838	383.061	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	244.307	96.158	46.529	1.014	0.369	3.048	1.269	113.422	130.884	0	0	0	0	0	0
3070	904.726	898.489	15.365	0.055	1.508	282.059	82.162	79.111	1.0	263.563	13.0	-	-	-	-	106.037	-	-	-	-	0.414	-	-	-	-	0.829	-	-	-	-	263.563	-	-	-	-	-1.0	-	-	-	-	2.0	546.461	107.05	21.144	2.933	2.272	-2.39	-1.304	517.659	28.802	0	0	0	0	0	0
3071	1373.852	1373.719	60.078	2.996	0.434	413.646	78.708	905.687	2.0	381.919	11.0	11.0	-	-	-	52.715	50.522	-	-	-	0.274	0.274	-	-	-	-1.623	-1.623	-	-	-	195.014	186.905	-	-	-	-1.0	-1.0	-	-	-	2.0	420.489	87.853	61.486	2.276	0.205	1.882	-1.986	115.386	305.103	0	0	0	0	0	0
3072	1217.019	1211.992	55.808	0.794	1.265	78.255	93.718	1084.342	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	113.577	44.174	11.877	2.617	0.507	-1.829	-2.057	88.331	25.246	0	0	0	0	0	0
3073	1373.754	1373.602	6.199	3.056	0.968	72.875	47.79	1256.274	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.083	16.78	15.019	0.631	0.294	3.01	-0.508	30.121	51.962	0	0	0	0	0	0
3074	1257.303	1257.104	16.724	0.211	0.39	79.91	85.444	801.674	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.459	15.864	14.185	2.657	2.854	-1.852	2.465	35.147	50.311	0	0	0	0	0	0
3075	857.027	660.957	39.132	0.089	-0.451	442.081	81.237	90.05	1.0	115.516	11.0	-	-	-	-	51.302	-	-	-	-	0.46	-	-	-	-	-0.796	-	-	-	-	115.516	-	-	-	-	-1.0	-	-	-	-	2.0	559.287	55.763	41.289	2.989	2.918	2.833	2.029	369.12	190.166	0	0	0	0	0	0
3076	1340.143	1339.548	62.448	0.141	2.402	445.691	82.912	81.124	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	450.499	44.993	38.396	2.915	2.987	-0.083	-1.537	200.587	249.912	0	0	0	0	0	0
3077	982.318	912.504	12.21	3.084	2.357	210.47	80.518	589.474	1.0	118.532	11.0	-	-	-	-	42.238	-	-	-	-	0.364	-	-	-	-	-2.39	-	-	-	-	118.532	-	-	-	-	-1.0	-	-	-	-	2.0	122.565	40.838	26.528	0.514	0.774	1.101	-0.657	83.933	38.632	0	0	0	0	0	0
3078	1370.197	1369.962	13.008	0.298	-2.077	44.312	79.402	1068.788	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.047	17.392	7.553	1.903	2.937	1.477	-0.904	20.315	37.732	0	0	0	0	0	0
3079	1401.404	1401.401	74.797	0.137	0.748	546.2	81.474	1286.979	1.0	601.582	-11.0	-	-	-	-	113.144	-	-	-	-	2.952	-	-	-	-	-2.423	-	-	-	-	601.582	-	-	-	-	1.0	-	-	-	-	2.0	95.278	46.969	17.874	1.384	0.412	0.289	2.533	48.859	46.419	0	0	0	0	0	0
3080	1399.191	1399.182	21.299	1.082	2.236	24.118	81.809	1303.899	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.029	18.848	15.485	2.33	1.17	-1.688	0.127	27.155	17.874	0	0	0	0	0	0
3081	768.527	436.993	26.172	2.593	-2.037	50.208	69.518	80.899	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	76.034	38.895	18.548	0.8	1.304	1.531	-0.988	55.17	20.864	0	0	0	0	0	0
3082	1403.255	1403.251	21.187	0.326	-1.316	66.236	80.565	1266.493	1.0	11.966	11.0	-	-	-	-	9.798	-	-	-	-	2.182	-	-	-	-	2.676	-	-	-	-	11.966	-	-	-	-	-1.0	-	-	-	-	2.0	78.618	25.679	24.351	2.531	2.238	0.202	2.675	46.655	31.963	0	0	0	0	0	0
3083	1404.503	1404.503	26.066	3.065	2.818	340.475	78.905	80.481	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	346.844	41.666	17.509	0.177	0.162	-0.082	-2.859	237.012	109.832	0	0	0	0	0	0
3084	1346.936	1345.578	33.427	0.721	-0.459	50.659	80.43	81.07	1.0	434.732	-13.0	-	-	-	-	356.191	-	-	-	-	2.181	-	-	-	-	-2.521	-	-	-	-	434.732	-	-	-	-	1.0	-	-	-	-	2.0	408.268	275.704	66.886	1.078	0.815	0.742	0.56	313.737	94.531	0	0	0	0	0	0
3085	1067.05	1015.428	27.839	2.666	-3.025	60.821	78.762	864.726	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.604	41.215	24.27	0.841	0.954	0.724	-1.704	55.81	31.793	0	0	0	0	0	0
3086	1254.922	1246.193	356.106	2.407	1.655	531.492	82.098	1080.576	1.0	372.665	11.0	-	-	-	-	218.524	-	-	-	-	0.627	-	-	-	-	-1.516	-	-	-	-	372.665	-	-	-	-	-1.0	-	-	-	-	2.0	145.361	82.695	35.481	1.373	0.627	-1.406	-1.479	84.617	60.744	0	0	0	0	0	0
3087	1205.689	1192.136	17.08	3.109	-2.056	522.156	80.589	78.756	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	533.964	44.861	34.332	0.111	0.276	1.831	-0.966	405.458	128.506	0	0	0	0	0	0
3088	1394.102	1394.102	61.644	2.946	-2.992	317.144	81.683	796.656	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	325.319	58.933	22.336	0.211	0.553	-0.221	1.416	282.219	43.1	0	0	0	0	0	0
3089	1350.482	1349.591	119.542	2.822	2.838	380.044	76.856	665.682	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	386.255	109.086	23.645	0.367	0.297	-0.489	0.719	304.178	82.076	0	0	0	0	0	0
3090	1113.753	1077.956	19.86	1.068	1.238	22.671	76.577	969.064	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.614	13.209	9.07	0.797	2.778	-2.286	-1.328	19.234	26.379	0	0	0	0	0	0
3091	1400.465	1400.461	34.339	1.038	2.814	39.862	80.181	1284.325	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.713	34.39	8.172	1.725	2.64	-0.566	1.13	36.723	17.989	0	0	0	0	0	0
3092	1366.614	1366.609	89.95	0.312	-0.675	293.121	81.672	442.387	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	773.072	72.196	36.182	3.004	0.149	2.073	-2.945	525.394	247.678	0	0	0	0	0	0
3093	1240.784	1235.056	38.236	0.142	-1.122	271.01	81.31	429.752	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	277.152	45.505	10.627	2.902	3.012	2.205	-0.208	192.805	84.348	0	0	0	0	0	0
3094	1245.714	1236.522	71.63	0.339	-0.094	215.354	80.206	937.064	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	225.85	47.37	25.384	2.895	2.099	2.919	-2.994	195.762	30.087	0	0	0	0	0	0
3095	1091.395	1050.709	63.731	1.88	-0.101	66.893	77.994	937.074	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.535	46.563	24.529	0.823	2.32	2.718	-2.595	66.525	34.01	0	0	0	0	0	0
3096	1391.522	1391.47	99.722	2.814	-1.808	309.862	79.235	70.344	1.0	350.833	-11.0	-	-	-	-	53.038	-	-	-	-	2.99	-	-	-	-	-2.17	-	-	-	-	350.833	-	-	-	-	1.0	-	-	-	-	2.0	664.877	96.943	60.099	0.195	0.377	1.426	0.851	501.083	163.794	0	0	0	0	0	0
3097	1400.597	1400.585	22.495	2.752	1.705	59.297	83.834	1255.355	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.336	29.903	20.769	0.907	0.583	-2.204	0.088	41.144	38.192	0	0	0	0	0	0
3098	1405.854	1405.854	42.079	0.067	-0.265	628.412	77.331	1143.925	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	651.632	94.433	54.88	2.952	2.757	3.138	0.196	501.885	149.746	0	0	0	0	0	0
3099	1224.406	1212.181	52.385	3.045	-1.81	540.695	79.9	1127.514	1.0	128.312	11.0	-	-	-	-	33.722	-	-	-	-	0.266	-	-	-	-	-2.661	-	-	-	-	128.312	-	-	-	-	-1.0	-	-	-	-	2.0	557.784	86.593	40.912	0.222	0.259	0.997	-2.579	396.345	161.44	0	0	0	0	0	0
3100	1160.217	1136.711	34.275	0.146	1.312	235.763	80.677	76.99	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	244.41	41.367	18.118	2.948	2.456	-1.383	2.714	215.346	29.064	0	0	0	0	0	0
3101	1353.553	1353.545	65.029	0.217	2.474	302.181	82.817	862.914	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	311.214	75.573	13.826	2.799	2.977	-0.54	-3.04	225.792	85.422	0	0	0	0	0	0
3102	1397.988	1397.966	214.732	2.415	1.877	323.322	79.8	932.833	1.0	94.934	13.0	-	-	-	-	61.907	-	-	-	-	0.71	-	-	-	-	-1.34	-	-	-	-	94.934	-	-	-	-	-1.0	-	-	-	-	2.0	170.254	82.255	33.411	0.698	0.931	-1.332	-0.858	128.518	41.736	0	0	0	0	0	0
3103	1398.995	1398.991	140.345	0.188	-2.81	750.803	74.85	670.014	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	758.965	87.476	73.422	2.926	2.927	0.795	-0.231	412.847	346.118	0	0	0	0	0	0
3104	1082.967	1078.879	168.793	0.514	-0.748	343.434	333.182	84.778	3.0	442.227	-11.0	11.0	13.0	-	-	200.317	10.413	5.626	-	-	2.651	1.315	1.262	-	-	2.432	-1.448	-1.346	-	-	425.557	10.763	5.907	-	-	1.0	-1.0	-1.0	-	-	2.0	135.451	59.211	32.931	0.677	1.449	-0.059	-2.747	99.216	36.236	0	0	0	0	0	0
3105	1392.2	1392.187	47.392	1.44	0.014	47.798	83.578	1256.864	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.153	39.979	28.192	1.376	2.035	2.52	-2.127	41.392	33.761	0	0	0	0	0	0
3106	995.619	926.485	85.035	0.108	-1.537	787.683	80.322	456.366	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	795.17	69.699	47.699	2.996	2.987	2.2	0.644	481.697	313.473	0	0	0	0	0	0
3107	1211.078	1209.296	0.69	0.007	1.359	96.911	80.19	79.962	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.2	16.523	15.837	2.801	2.836	-1.89	1.247	49.685	55.515	0	0	0	0	0	0
3108	1403.971	1403.969	104.642	0.254	0.86	416.675	79.09	950.314	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	426.717	60.311	55.558	2.95	2.603	-2.706	-1.818	317.354	109.364	0	0	0	0	0	0
3109	1225.856	1213.894	49.539	0.812	-1.351	68.282	81.048	1100.437	1.0	516.252	-11.0	-	-	-	-	157.363	-	-	-	-	2.832	-	-	-	-	-1.404	-	-	-	-	516.252	-	-	-	-	1.0	-	-	-	-	2.0	77.763	49.58	8.909	2.273	2.084	1.61	-3.007	66.693	11.07	0	0	0	0	0	0
3110	727.038	594.051	34.217	0.526	-0.991	68.194	79.413	292.72	1.0	45.035	-11.0	-	-	-	-	24.884	-	-	-	-	2.556	-	-	-	-	0.469	-	-	-	-	45.035	-	-	-	-	1.0	-	-	-	-	2.0	63.728	23.228	22.716	2.433	1.327	2.991	2.484	38.524	25.204	0	0	0	0	0	0
3111	1350.411	1350.257	17.086	2.983	-1.02	107.921	75.259	1170.372	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.641	29.386	18.026	0.348	0.613	1.524	-2.179	88.525	33.116	0	0	0	0	0	0
3112	1392.265	1392.263	9.174	3.086	2.435	165.788	82.881	1287.086	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	169.785	16.471	7.596	0.124	0.221	-0.879	2.055	134.621	35.164	0	0	0	0	0	0
3113	928.105	800.818	61.726	2.918	2.005	278.84	116.046	479.404	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	291.177	56.368	38.637	0.448	0.245	-0.476	-2.245	130.702	160.475	0	0	0	0	0	0
