i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3712	1153.159	1125.349	17.534	2.623	-2.943	35.388	88.528	14.15	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.439	11.495	7.455	0.295	2.335	0.507	-0.29	39.865	11.575	0	0	0	0	0	0
3713	1305.777	1302.695	40.797	2.86	-1.459	146.688	80.568	1104.396	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	152.879	26.282	24.087	0.273	0.472	2.279	1.024	98.786	54.094	0	0	0	0	0	0
3714	1089.299	1082.224	7.513	0.163	-2.731	46.176	49.73	938.995	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	57.275	16.566	9.503	2.743	2.147	0.151	3.088	45.168	12.106	0	0	0	0	0	0
3715	1400.555	1400.485	10.012	0.266	-1.84	38.049	24.7	880.902	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.009	10.057	6.846	2.81	2.399	0.606	2.531	32.833	11.177	0	0	0	0	0	0
3716	1344.197	1343.068	19.859	0.411	1.527	49.679	19.783	1098.728	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	77.835	12.647	8.769	2.929	0.591	-1.298	-2.079	61.196	16.639	0	0	0	0	0	0
3717	1400.292	1400.207	7.035	0.372	-2.407	19.371	208.705	1189.469	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	206.025	94.196	87.242	2.087	1.185	0.588	-2.565	109.419	96.606	0	0	0	0	0	0
3718	1400.555	1400.469	50.039	2.897	2.353	206.923	76.158	29.708	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	241.838	37.562	12.728	0.172	2.453	-0.73	-0.96	220.185	21.653	0	0	0	0	0	0
3719	1069.279	1017.902	85.014	1.174	-1.812	92.178	89.439	617.413	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	782.442	67.897	43.303	2.975	0.117	0.8	2.244	410.921	371.521	0	0	0	0	0	0
3720	1343.223	1342.14	25.565	2.982	2.065	160.532	30.875	1025.575	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	193.788	52.473	27.125	1.003	0.214	-0.983	2.247	62.865	130.922	0	0	0	0	0	0
3721	1218.295	1217.561	31.274	0.252	-0.495	125.644	18.569	1008.548	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.871	31.589	8.377	2.916	0.487	2.379	-2.162	142.693	19.178	0	0	0	0	0	0
3722	1072.876	1023.711	11.985	2.723	2.177	29.487	13.671	986.519	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.592	9.463	7.666	0.253	2.475	-0.271	-1.875	38.287	13.305	0	0	0	0	0	0
3723	1275.924	1270.149	13.163	3.034	-0.121	123.11	96.828	254.814	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.421	25.781	17.772	0.561	0.215	2.328	-1.307	51.203	87.218	0	0	0	0	0	0
3724	1295.571	1295.306	12.911	2.792	-1.549	37.696	30.072	1254.141	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	89.224	20.251	16.581	0.352	2.444	2.548	0.095	61.521	27.703	0	0	0	0	0	0
3725	1094.191	1090.869	74.439	0.147	0.794	508.97	223.461	799.989	1.0	455.709	-11.0	-	-	-	-	108.334	-	-	-	-	2.902	-	-	-	-	-2.475	-	-	-	-	455.709	-	-	-	-	1.0	-	-	-	-	2.0	113.364	22.476	18.439	0.738	2.891	0.69	0.093	36.96	76.403	0	0	0	0	0	0
3726	1398.558	1398.482	17.374	2.678	-0.689	38.883	13.537	1359.124	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.544	9.849	7.526	1.003	0.258	2.46	2.444	12.732	29.812	0	0	0	0	0	0
3727	1387.077	1386.956	21.7	1.325	-1.755	22.374	24.256	1359.402	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	38.257	11.815	9.886	0.831	2.595	1.394	1.377	17.218	21.039	0	0	0	0	0	0
3728	1399.391	1399.321	7.117	0.309	0.367	23.407	34.536	1222.691	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.095	13.433	10.62	0.532	2.91	-1.871	1.825	28.012	47.083	0	0	0	0	0	0
3729	1399.503	1399.433	63.008	0.563	-3.001	118.071	466.42	886.724	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	357.312	187.184	128.429	1.584	2.219	-0.163	2.832	194.745	162.566	0	0	0	0	0	0
3730	1177.526	1163.566	10.333	0.923	2.301	12.956	95.154	1065.24	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	77.807	39.998	31.705	1.386	2.02	-1.398	1.57	41.637	36.17	0	0	0	0	0	0
3731	1331.87	1330.352	47.264	3.028	2.543	418.499	91.064	427.128	1.0	83.2	11.0	-	-	-	-	67.823	-	-	-	-	0.953	-	-	-	-	-0.604	-	-	-	-	83.2	-	-	-	-	-1.0	-	-	-	-	2.0	378.955	44.807	29.229	0.153	0.36	1.98	-1.535	295.223	83.732	0	0	0	0	0	0
3732	1111.235	1110.6	23.515	0.474	2.163	51.499	17.272	1070.094	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.3	15.294	14.186	2.725	2.243	-1.598	-0.302	38.925	19.375	0	0	0	0	0	0
3733	1157.989	1150.26	12.162	0.88	1.937	15.782	20.89	1127.58	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	35.412	8.083	5.575	2.765	0.492	-0.819	-1.781	23.119	12.293	0	0	0	0	0	0
3734	1037.258	970.371	32.165	0.165	2.042	195.691	50.463	467.419	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	201.723	31.547	8.651	2.969	2.521	-1.371	0.265	185.993	15.73	0	0	0	0	0	0
3735	1324.354	1322.234	14.748	1.778	-2.132	15.07	23.529	1195.635	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.567	9.73	9.591	0.539	2.512	1.706	0.301	20.027	17.54	0	0	0	0	0	0
3736	1364.867	1364.776	14.745	1.322	-0.668	15.214	15.009	190.035	1.0	12.14	-11.0	-	-	-	-	4.302	-	-	-	-	2.779	-	-	-	-	2.645	-	-	-	-	12.14	-	-	-	-	1.0	-	-	-	-	2.0	16.635	6.638	5.708	0.933	0.895	2.981	1.675	8.805	7.83	0	0	0	0	0	0
3737	1125.396	1092.754	11.03	0.03	-1.708	363.851	90.908	294.326	1.0	47.063	-11.0	-	-	-	-	44.244	-	-	-	-	1.919	-	-	-	-	2.107	-	-	-	-	47.063	-	-	-	-	1.0	-	-	-	-	2.0	370.446	48.178	38.758	2.968	2.653	-1.757	0.549	283.568	86.878	0	0	0	0	0	0
3738	1401.731	1401.66	48.668	1.233	-1.812	51.587	73.804	1322.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.023	28.991	20.226	2.547	0.666	1.205	1.509	54.206	33.816	0	0	0	0	0	0
3739	1367.844	1367.419	57.687	2.631	0.356	118.042	57.245	1264.867	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.104	32.014	31.729	0.321	1.362	3.06	-2.344	103.144	34.96	0	0	0	0	0	0
3740	1406.633	1406.563	51.236	1.766	0.418	52.233	18.266	1386.863	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.659	43.847	13.32	1.093	2.327	-2.958	-1.854	49.536	19.123	0	0	0	0	0	0
3741	1195.029	1178.114	17.963	1.477	-0.602	18.041	89.582	248.831	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	22.999	12.679	5.316	1.268	2.386	2.578	2.446	14.719	8.279	0	0	0	0	0	0
3742	1394.509	1394.439	44.7	0.064	-1.708	696.489	46.159	1271.447	1.0	681.324	-11.0	-	-	-	-	89.963	-	-	-	-	3.009	-	-	-	-	1.475	-	-	-	-	681.324	-	-	-	-	1.0	-	-	-	-	2.0	103.641	54.1	8.87	1.169	2.937	-1.654	1.344	59.201	44.44	0	0	0	0	0	0
3743	1361.731	1360.968	6.105	0.997	-0.512	7.268	128.376	705.757	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.907	12.218	6.947	1.268	2.412	3.014	0.208	14.292	11.614	0	0	0	0	0	0
3744	1207.916	1199.213	18.429	1.695	-1.798	18.572	20.893	1161.558	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.002	10.973	10.0	2.745	0.338	1.816	0.82	29.558	31.444	0	0	0	0	0	0
3745	1096.52	1052.543	45.212	0.075	-2.962	607.15	91.093	902.09	1.0	558.241	-11.0	-	-	-	-	75.024	-	-	-	-	3.007	-	-	-	-	0.652	-	-	-	-	558.241	-	-	-	-	1.0	-	-	-	-	2.0	71.685	40.943	10.284	2.313	2.25	-2.217	-0.544	57.356	14.329	0	0	0	0	0	0
3746	1361.727	1361.192	33.046	1.502	-2.471	33.123	26.582	1172.639	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.178	19.853	16.834	0.534	2.702	1.082	0.18	42.342	41.836	0	0	0	0	0	0
3747	1404.292	1404.217	36.702	0.318	0.519	117.224	45.044	1207.469	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	204.066	27.862	10.98	2.962	0.255	-2.826	-2.083	159.546	44.52	0	0	0	0	0	0
3748	859.586	854.464	14.668	0.244	0.825	60.707	12.318	796.274	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.063	11.13	6.2	2.839	2.881	-2.718	-1.54	38.444	24.619	0	0	0	0	0	0
3749	1306.349	1302.676	15.064	1.188	-3.115	16.241	35.828	1053.973	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	32.703	8.482	6.942	2.661	0.597	0.222	-0.214	19.564	13.14	0	0	0	0	0	0
3750	781.326	510.323	23.282	0.615	2.836	40.368	12.46	492.508	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.062	12.826	10.619	0.904	2.9	-0.198	-0.435	16.719	46.344	0	0	0	0	0	0
3751	1306.153	1304.461	11.617	0.049	2.914	235.835	91.819	133.356	1.0	19.886	-11.0	-	-	-	-	18.604	-	-	-	-	1.21	-	-	-	-	1.148	-	-	-	-	19.886	-	-	-	-	1.0	-	-	-	-	2.0	250.879	32.84	13.105	2.885	3.031	-1.298	1.976	130.559	120.32	0	0	0	0	0	0
3752	1373.983	1373.765	10.766	3.012	0.673	83.598	20.237	1286.782	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.297	15.926	13.366	0.238	0.657	-1.488	2.386	69.127	24.17	0	0	0	0	0	0
3753	1150.93	1130.662	9.532	1.956	1.421	10.286	22.794	1056.663	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.47	11.574	10.436	2.622	0.409	-0.703	-2.954	25.59	27.881	0	0	0	0	0	0
3754	931.772	808.343	15.123	0.261	2.396	58.646	17.907	445.779	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.006	9.239	6.773	2.262	3.004	-0.461	-1.139	13.202	49.804	0	0	0	0	0	0
3755	1218.893	1209.084	14.025	3.115	-1.066	520.379	29.425	1177.734	1.0	403.129	11.0	-	-	-	-	51.411	-	-	-	-	0.128	-	-	-	-	-1.396	-	-	-	-	403.129	-	-	-	-	-1.0	-	-	-	-	2.0	164.549	53.602	12.618	0.382	2.368	1.718	2.242	144.914	19.635	0	0	0	0	0	0
3756	1324.402	1322.244	16.21	1.404	-1.565	16.437	12.96	1305.949	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.503	11.634	10.455	2.481	0.707	0.878	2.375	19.917	17.586	0	0	0	0	0	0
3757	1281.478	1279.063	15.978	2.496	0.086	26.54	27.984	1246.449	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.584	14.076	13.067	2.639	0.272	2.336	-2.062	30.818	49.766	0	0	0	0	0	0
3758	1397.589	1397.514	16.615	2.878	3.031	63.843	91.257	52.487	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.561	25.262	10.951	0.35	2.178	-0.44	2.189	74.027	14.534	0	0	0	0	0	0
3759	1126.437	1092.124	29.519	0.164	-1.623	180.897	137.115	872.559	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	216.49	72.951	43.472	2.501	2.647	1.558	-1.557	123.818	92.673	0	0	0	0	0	0
3760	1400.279	1400.201	6.198	0.086	0.412	72.03	43.333	1245.764	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.021	8.771	6.678	2.888	2.967	-1.867	2.057	36.199	38.823	0	0	0	0	0	0
3761	1377.747	1377.566	48.729	3.069	-3.018	669.144	19.43	1250.807	1.0	604.293	11.0	-	-	-	-	85.493	-	-	-	-	0.142	-	-	-	-	0.313	-	-	-	-	604.293	-	-	-	-	-1.0	-	-	-	-	2.0	225.825	68.35	27.469	2.358	0.221	-2.664	0.384	98.371	127.454	0	0	0	0	0	0
3762	1398.856	1398.786	47.679	0.186	1.946	257.306	91.276	318.808	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	262.222	37.102	18.211	2.871	2.99	-1.55	-0.41	141.487	120.735	0	0	0	0	0	0
3763	931.333	811.921	10.591	2.828	-0.69	34.367	28.439	517.505	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.537	16.308	9.969	2.014	0.242	1.82	-2.0	18.873	42.665	0	0	0	0	0	0
3764	781.184	526.019	6.253	0.056	2.925	111.498	60.534	408.848	1.0	98.845	11.0	-	-	-	-	18.987	-	-	-	-	0.193	-	-	-	-	-2.676	-	-	-	-	98.845	-	-	-	-	-1.0	-	-	-	-	2.0	222.232	42.301	18.17	2.759	2.967	0.267	-2.921	115.224	107.007	0	0	0	0	0	0
3765	953.61	882.286	12.27	0.675	-2.791	19.63	35.038	791.305	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.943	9.574	8.35	2.221	2.337	-0.395	1.243	13.255	12.688	0	0	0	0	0	0
3766	1399.552	1399.47	4.605	0.214	0.068	21.642	17.866	1379.884	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	28.663	8.61	6.381	2.311	2.694	2.399	-1.293	13.146	15.516	0	0	0	0	0	0
3767	740.658	740.314	108.168	2.509	1.258	182.992	89.88	272.203	1.0	113.361	11.0	-	-	-	-	113.216	-	-	-	-	1.621	-	-	-	-	-1.918	-	-	-	-	113.361	-	-	-	-	-1.0	-	-	-	-	2.0	163.185	23.775	19.306	0.415	0.192	1.28	-1.652	59.809	103.377	0	0	0	0	0	0
3768	1388.57	1388.452	15.75	3.072	2.363	226.949	93.953	758.049	1.0	198.839	11.0	-	-	-	-	37.672	-	-	-	-	0.191	-	-	-	-	-0.736	-	-	-	-	198.839	-	-	-	-	-1.0	-	-	-	-	2.0	106.678	21.752	12.423	0.327	2.782	3.013	1.169	68.741	37.937	0	0	0	0	0	0
3769	1269.811	1263.4	6.764	0.34	-1.517	20.271	44.482	920.739	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.106	16.286	10.295	2.874	0.251	1.249	-2.136	62.324	42.782	0	0	0	0	0	0
3770	549.56	548.309	17.254	0.262	-2.831	66.54	18.143	489.536	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	74.619	16.061	12.343	2.812	2.523	-0.446	1.413	52.142	22.477	0	0	0	0	0	0
3771	882.5	839.117	5.23	0.248	-1.725	21.341	20.401	810.783	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	41.329	16.837	12.445	2.428	1.669	0.933	-2.405	27.998	13.331	0	0	0	0	0	0
3772	1404.39	1404.321	7.284	2.996	1.391	50.11	29.161	1309.531	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.147	14.044	9.287	0.356	0.666	-1.11	2.519	41.899	16.247	0	0	0	0	0	0
3773	1111.799	1103.253	5.531	0.114	1.475	48.43	35.442	519.712	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	104.141	13.28	8.544	2.963	0.325	-2.09	0.783	75.833	28.307	0	0	0	0	0	0
3774	1294.994	1290.663	14.27	0.333	1.447	43.665	11.015	1255.847	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.651	16.56	6.73	2.67	2.489	-2.11	0.008	38.72	11.931	0	0	0	0	0	0
3775	1383.677	1383.424	16.843	2.895	1.328	68.867	26.7	1312.778	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	115.512	23.339	10.722	0.265	2.635	-2.247	0.173	91.59	23.923	0	0	0	0	0	0
3776	1238.924	1237.875	8.322	0.188	-2.297	44.624	31.014	948.193	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.674	8.706	8.2	0.537	3.002	-0.159	1.955	18.04	60.633	0	0	0	0	0	0
3777	755.579	499.735	47.877	0.081	-0.526	594.584	95.175	255.563	1.0	430.539	-11.0	-	-	-	-	143.792	-	-	-	-	2.801	-	-	-	-	2.321	-	-	-	-	430.539	-	-	-	-	1.0	-	-	-	-	2.0	228.058	130.425	21.386	2.247	2.757	-0.923	2.343	169.522	58.536	0	0	0	0	0	0
3778	1406.281	1406.21	43.019	1.662	-2.928	43.199	37.509	1285.909	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	118.581	41.762	13.352	0.698	2.858	0.529	-1.106	68.593	49.988	0	0	0	0	0	0
3779	1114.053	1072.464	26.157	3.087	3.089	477.279	17.274	997.889	1.0	549.415	11.0	-	-	-	-	286.66	-	-	-	-	0.549	-	-	-	-	-0.377	-	-	-	-	549.415	-	-	-	-	-1.0	-	-	-	-	2.0	394.628	282.848	22.173	1.237	2.901	2.761	-0.047	299.557	95.072	0	0	0	0	0	0
3780	1286.939	1282.449	26.099	2.581	-1.181	49.114	64.288	1210.221	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.153	26.232	16.746	1.746	0.347	1.309	-3.07	27.319	51.834	0	0	0	0	0	0
3781	1376.898	1376.609	13.739	2.548	1.446	24.553	55.746	294.132	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	29.115	9.096	8.566	0.682	0.753	-1.04	-2.4	15.643	13.472	0	0	0	0	0	0
3782	1280.385	1275.068	26.541	0.083	-0.265	320.93	91.11	570.241	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	322.648	20.947	18.294	3.035	2.996	2.12	-2.502	196.708	125.94	0	0	0	0	0	0
3783	1399.471	1399.397	14.801	0.584	-0.348	26.857	33.785	1356.236	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.94	12.309	10.619	1.766	2.653	-2.705	1.834	13.109	23.831	0	0	0	0	0	0
3784	1404.083	1404.009	4.028	0.763	-2.528	5.828	16.269	1384.271	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	32.874	11.087	7.064	0.821	2.689	0.654	-2.465	16.202	16.672	0	0	0	0	0	0
3785	1022.646	985.596	13.793	1.141	2.38	15.172	16.338	754.393	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.639	8.257	7.155	0.995	2.592	-0.334	-1.261	11.011	14.628	0	0	0	0	0	0
3786	1393.481	1393.438	18.661	0.219	-2.496	85.747	37.538	917.559	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.382	18.744	7.341	2.914	1.938	1.041	-0.738	84.248	8.134	0	0	0	0	0	0
3787	1226.687	1215.011	18.25	2.093	-0.922	21.057	13.475	1194.936	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	27.385	12.956	5.652	0.735	2.167	2.348	1.921	20.304	7.081	0	0	0	0	0	0
3788	1019.272	1004.608	19.775	1.651	2.148	19.839	20.185	980.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	33.574	13.281	7.007	0.835	2.55	-0.831	-1.305	20.11	13.464	0	0	0	0	0	0
3789	1339.437	1337.953	42.184	3.068	2.764	570.204	12.95	1147.28	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	574.311	54.486	12.451	0.104	0.255	-0.418	2.588	524.556	49.755	0	0	0	0	0	0
3790	1394.502	1394.431	10.666	2.742	-2.704	27.448	12.108	697.892	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	33.332	8.991	7.254	0.943	0.369	-0.3	1.423	11.84	21.492	0	0	0	0	0	0
3791	1407.248	1407.177	12.195	1.529	2.214	12.206	24.694	1209.243	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	20.659	7.811	6.834	0.913	2.335	-0.384	-1.56	10.232	10.427	0	0	0	0	0	0
3792	1307.74	1304.741	39.651	0.22	-2.174	181.358	77.205	764.866	1.0	9.85	11.0	-	-	-	-	3.987	-	-	-	-	2.725	-	-	-	-	0.945	-	-	-	-	9.85	-	-	-	-	-1.0	-	-	-	-	2.0	190.839	51.624	12.548	2.749	2.906	0.885	-2.522	136.535	54.304	0	0	0	0	0	0
3793	1229.39	1224.269	21.593	2.727	2.904	53.633	12.668	1111.764	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	59.713	13.004	12.376	0.346	0.76	0.301	-0.806	40.127	19.586	0	0	0	0	0	0
3794	1402.601	1402.523	3.448	0.043	-1.232	80.232	42.626	1311.966	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	83.891	9.912	6.513	3.002	2.539	1.773	-1.441	71.524	12.366	0	0	0	0	0	0
3795	1399.004	1398.93	16.096	1.751	1.647	16.361	13.978	1377.522	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	30.369	9.361	7.684	0.639	2.47	-1.797	-1.123	17.032	13.337	0	0	0	0	0	0
3796	992.097	965.209	19.166	0.277	2.641	70.11	41.425	629.908	2.0	653.096	11.0	-11.0	-	-	-	74.746	56.549	-	-	-	0.285	2.995	-	-	-	-2.991	-0.006	-	-	-	265.51	387.585	-	-	-	-1.0	1.0	-	-	-	2.0	168.015	26.419	7.945	0.228	2.97	0.216	-0.421	120.692	47.323	0	0	0	0	0	0
