i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
4564	1403.871	1403.798	120.648	0.688	-1.788	190.022	391.547	126.63	2.0	262.18	-13.0	11.0	-	-	-	184.977	3.746	-	-	-	0.805	2.399	-	-	-	-1.904	0.846	-	-	-	256.637	5.544	-	-	-	1.0	-1.0	-	-	-	2.0	553.771	259.556	112.284	2.495	1.403	1.65	0.306	438.186	115.585	0	0	0	0	0	0
4565	1007.301	935.866	147.578	2.396	2.423	217.479	427.353	97.74	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	506.786	281.453	150.872	1.55	0.775	-0.375	3.102	289.549	217.237	0	0	0	0	0	0
4566	1401.098	1401.015	26.197	1.654	0.1	26.288	353.985	635.938	2.0	263.543	-13.0	11.0	-	-	-	122.665	102.264	-	-	-	2.16	1.079	-	-	-	-2.943	1.164	-	-	-	147.534	116.008	-	-	-	1.0	-1.0	-	-	-	2.0	824.329	411.515	307.982	1.989	1.018	-1.654	1.335	458.08	366.249	0	0	0	0	0	0
4567	949.218	949.037	228.489	1.619	2.008	228.752	104.56	222.586	1.0	5.247	-13.0	-	-	-	-	4.35	-	-	-	-	0.978	-	-	-	-	-2.962	-	-	-	-	5.247	-	-	-	-	1.0	-	-	-	-	2.0	258.371	135.711	98.552	1.197	1.976	-1.323	-0.872	150.633	107.737	0	0	0	0	0	0
4568	660.349	657.328	63.71	1.461	0.441	64.099	123.478	167.129	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	216.308	82.055	59.994	2.364	0.666	-1.888	2.133	117.142	99.167	0	0	0	0	0	0
4569	1384.214	1384.059	28.827	0.161	1.105	179.505	904.392	23.553	2.0	363.442	-11.0	-11.0	-	-	-	182.304	11.145	-	-	-	2.555	0.332	-	-	-	-1.523	-1.404	-	-	-	329.273	34.168	-	-	-	1.0	1.0	-	-	-	2.0	719.748	285.447	115.431	2.293	0.351	1.737	-1.365	381.514	338.234	0	0	0	0	0	0
4570	1087.108	1050.058	94.067	2.346	1.937	131.698	258.504	63.473	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	467.873	250.838	183.605	1.185	1.623	-1.837	0.997	271.796	196.077	0	0	0	0	0	0
4571	1328.172	1328.069	574.397	1.351	2.018	588.522	138.501	145.959	1.0	5.321	11.0	-	-	-	-	5.029	-	-	-	-	1.903	-	-	-	-	-1.049	-	-	-	-	5.321	-	-	-	-	-1.0	-	-	-	-	2.0	500.977	298.153	174.934	1.894	1.515	-0.999	-1.383	322.31	178.667	0	0	0	0	0	0
4572	1400.309	1400.224	150.081	1.956	-1.017	161.961	875.659	105.091	1.0	6.866	-11.0	-	-	-	-	6.454	-	-	-	-	1.919	-	-	-	-	-1.137	-	-	-	-	6.866	-	-	-	-	1.0	-	-	-	-	2.0	502.612	301.405	153.079	1.153	2.015	2.016	-1.232	330.448	172.164	0	0	0	0	0	0
4573	753.584	725.072	47.434	2.664	-2.584	103.109	132.113	209.211	2.0	44.437	13.0	11.0	-	-	-	26.963	3.66	-	-	-	0.758	0.778	-	-	-	-0.314	2.945	-	-	-	39.22	5.217	-	-	-	-1.0	-1.0	-	-	-	2.0	272.884	133.335	101.898	0.998	1.849	1.521	-1.434	166.111	106.773	0	0	0	0	0	0
4574	1397.527	1397.449	137.321	0.579	-1.314	250.953	373.088	86.579	1.0	316.064	-11.0	-	-	-	-	241.742	-	-	-	-	0.871	-	-	-	-	-1.738	-	-	-	-	316.064	-	-	-	-	1.0	-	-	-	-	2.0	567.673	266.022	109.992	2.31	2.582	1.553	1.557	360.13	207.543	0	0	0	0	0	0
4575	809.343	561.447	13.5	3.116	-0.276	519.069	152.18	137.533	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	597.182	120.793	114.466	0.879	0.267	-2.384	0.859	157.324	439.858	0	0	0	0	0	0
4576	875.783	709.813	23.562	0.078	2.667	303.825	238.095	112.316	1.0	10.442	11.0	-	-	-	-	6.158	-	-	-	-	2.511	-	-	-	-	1.893	-	-	-	-	10.442	-	-	-	-	-1.0	-	-	-	-	2.0	451.809	160.871	139.366	2.288	2.433	-0.864	2.213	216.336	235.473	0	0	0	0	0	0
4577	1403.157	1403.08	240.158	2.644	0.41	502.866	142.359	23.244	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	523.564	161.263	103.611	0.644	0.428	-2.389	3.001	271.449	252.115	0	0	0	0	0	0
4578	839.886	668.819	214.953	1.989	-0.063	235.276	113.647	229.475	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	257.851	137.281	99.456	1.205	1.163	2.715	-2.692	147.109	110.742	0	0	0	0	0	0
4579	1365.579	1365.311	25.836	2.226	0.497	32.593	518.836	97.887	1.0	108.131	-11.0	-	-	-	-	89.019	-	-	-	-	0.967	-	-	-	-	-0.7	-	-	-	-	108.131	-	-	-	-	1.0	-	-	-	-	2.0	675.071	315.027	307.322	1.784	1.292	2.41	-0.811	347.743	327.328	0	0	0	0	0	0
4580	1126.451	1095.123	38.801	2.954	-2.866	208.15	102.193	68.188	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	276.656	73.648	45.957	0.331	1.784	-0.292	2.378	227.728	48.928	0	0	0	0	0	0
4581	874.905	699.356	109.303	0.371	-2.67	301.752	125.287	144.357	1.0	5.183	-11.0	-	-	-	-	3.143	-	-	-	-	2.49	-	-	-	-	-2.176	-	-	-	-	5.183	-	-	-	-	1.0	-	-	-	-	2.0	414.933	174.744	108.887	2.072	2.601	1.132	-1.339	202.734	212.198	0	0	0	0	0	0
4582	1293.833	1289.439	7.663	3.128	1.119	570.285	44.964	217.505	2.0	508.912	11.0	11.0	-	-	-	153.733	6.969	-	-	-	0.312	2.068	-	-	-	1.039	-2.111	-	-	-	500.982	7.93	-	-	-	-1.0	-1.0	-	-	-	2.0	369.587	227.054	34.858	1.995	0.328	-2.082	1.144	259.83	109.758	0	0	0	0	0	0
4583	1238.458	1227.016	124.314	2.681	2.921	279.699	162.083	246.6	1.0	29.616	-13.0	-	-	-	-	25.007	-	-	-	-	2.136	-	-	-	-	-1.568	-	-	-	-	29.616	-	-	-	-	1.0	-	-	-	-	2.0	682.837	147.279	107.412	0.32	2.599	-0.82	1.377	473.858	208.979	0	0	0	0	0	0
4584	1400.108	1400.019	236.152	1.522	1.244	236.431	133.038	180.57	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	885.563	176.317	66.064	2.747	0.159	-2.035	-1.524	466.667	418.896	0	0	0	0	0	0
4585	926.298	819.314	169.125	0.647	-0.738	280.522	119.992	140.207	1.0	221.289	-13.0	-	-	-	-	61.961	-	-	-	-	2.858	-	-	-	-	2.091	-	-	-	-	221.289	-	-	-	-	1.0	-	-	-	-	2.0	153.38	78.159	51.002	1.306	2.139	2.988	1.913	87.889	65.491	0	0	0	0	0	0
4586	880.446	728.205	43.673	0.907	-3.003	55.434	79.147	103.192	1.0	80.259	11.0	-	-	-	-	67.526	-	-	-	-	1.0	-	-	-	-	1.905	-	-	-	-	80.259	-	-	-	-	-1.0	-	-	-	-	2.0	219.391	131.052	47.345	1.63	2.545	-0.892	1.935	133.734	85.657	0	0	0	0	0	0
4587	978.235	937.535	115.802	2.926	0.225	542.533	139.846	201.531	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	568.4	82.207	71.587	0.189	0.625	-2.257	2.586	443.667	124.733	0	0	0	0	0	0
4588	1354.981	1354.189	35.924	0.318	0.595	114.852	178.527	26.785	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	680.229	284.317	249.011	1.105	2.362	-2.373	0.794	318.923	361.306	0	0	0	0	0	0
4589	1110.428	1075.523	160.398	2.422	-1.55	243.403	138.541	243.527	2.0	150.348	11.0	11.0	-	-	-	126.537	10.247	-	-	-	1.131	1.786	-	-	-	1.312	-1.873	-	-	-	139.858	10.49	-	-	-	-1.0	-1.0	-	-	-	2.0	604.239	290.917	256.911	1.058	1.726	1.534	-1.752	334.812	269.427	0	0	0	0	0	0
4590	1058.341	1003.388	106.864	2.388	-1.678	156.238	119.255	134.58	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	162.211	60.725	47.096	0.913	0.612	1.581	1.312	79.274	82.936	0	0	0	0	0	0
4591	696.468	636.803	25.623	0.174	-2.689	148.047	26.578	124.838	1.0	102.028	-13.0	-	-	-	-	96.864	-	-	-	-	1.89	-	-	-	-	1.712	-	-	-	-	102.028	-	-	-	-	1.0	-	-	-	-	2.0	251.699	142.607	78.165	2.001	2.125	-1.689	0.816	157.518	94.18	0	0	0	0	0	0
4592	965.687	941.408	120.517	0.712	-1.625	184.533	238.596	150.771	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	667.188	367.306	262.292	1.797	1.778	1.091	-2.242	378.442	288.746	0	0	0	0	0	0
4593	1181.683	1162.195	69.48	0.411	2.3	173.97	121.141	89.564	1.0	297.431	-11.0	-	-	-	-	71.709	-	-	-	-	0.243	-	-	-	-	0.215	-	-	-	-	297.431	-	-	-	-	1.0	-	-	-	-	2.0	461.623	53.264	33.333	2.89	3.004	-2.371	-1.121	213.995	247.628	0	0	0	0	0	0
4594	772.235	570.793	68.78	2.737	-2.826	174.529	90.945	156.483	1.0	111.069	11.0	-	-	-	-	82.538	-	-	-	-	0.838	-	-	-	-	0.625	-	-	-	-	111.069	-	-	-	-	-1.0	-	-	-	-	2.0	192.861	88.381	75.05	0.896	1.376	-2.566	0.281	115.792	77.07	0	0	0	0	0	0
4595	1123.212	1090.673	112.553	2.156	-1.529	134.986	149.237	144.048	1.0	38.697	13.0	-	-	-	-	38.645	-	-	-	-	1.623	-	-	-	-	-1.714	-	-	-	-	38.697	-	-	-	-	-1.0	-	-	-	-	2.0	475.21	268.239	136.87	1.803	0.774	1.916	-0.838	276.986	198.224	0	0	0	0	0	0
4596	1075.248	1041.099	334.231	2.238	-2.046	425.606	141.344	48.323	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	454.423	222.984	123.206	0.782	1.264	0.901	1.452	323.844	130.58	0	0	0	0	0	0
4597	840.73	633.211	54.278	2.898	-1.216	225.072	142.921	111.624	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	371.053	167.757	124.996	0.952	0.901	1.369	-2.004	211.308	159.744	0	0	0	0	0	0
4598	1062.801	1009.096	122.735	2.272	-2.867	160.64	85.351	446.383	1.0	204.472	11.0	-	-	-	-	203.636	-	-	-	-	1.48	-	-	-	-	0.319	-	-	-	-	204.472	-	-	-	-	-1.0	-	-	-	-	2.0	448.43	228.636	147.453	0.962	2.037	-2.772	0.361	282.954	165.476	0	0	0	0	0	0
4599	1256.999	1251.509	121.14	0.522	-1.31	243.114	38.9	122.706	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	456.707	210.757	90.241	2.469	1.033	1.765	-1.466	348.672	108.035	0	0	0	0	0	0
4600	871.429	707.875	46.134	0.175	-3.122	265.61	116.355	360.155	1.0	134.763	11.0	-	-	-	-	74.927	-	-	-	-	2.552	-	-	-	-	-2.602	-	-	-	-	134.763	-	-	-	-	-1.0	-	-	-	-	2.0	363.117	206.752	94.592	1.79	2.401	0.54	-2.357	222.222	140.895	0	0	0	0	0	0
4601	690.046	392.146	100.191	0.456	0.621	227.553	138.491	111.129	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	278.604	134.682	35.659	2.448	2.44	-2.443	0.919	219.87	58.734	0	0	0	0	0	0
4602	953.998	846.575	192.045	1.155	0.043	209.906	135.52	22.842	1.0	81.35	11.0	-	-	-	-	55.327	-	-	-	-	2.394	-	-	-	-	-0.896	-	-	-	-	81.35	-	-	-	-	-1.0	-	-	-	-	2.0	257.369	173.518	72.197	1.696	1.61	-3.066	2.409	183.708	73.661	0	0	0	0	0	0
4603	760.737	408.375	142.48	0.377	1.631	387.503	101.086	26.356	2.0	46.52	-11.0	11.0	-	-	-	17.179	14.242	-	-	-	2.402	2.397	-	-	-	-2.167	-2.195	-	-	-	25.498	21.022	-	-	-	1.0	-1.0	-	-	-	2.0	315.978	56.023	50.16	2.709	2.852	-1.419	-0.737	137.722	178.256	0	0	0	0	0	0
4604	1093.318	1089.473	43.46	1.295	0.824	45.171	123.121	217.369	1.0	157.321	11.0	-	-	-	-	124.438	-	-	-	-	2.229	-	-	-	-	-1.839	-	-	-	-	157.321	-	-	-	-	-1.0	-	-	-	-	2.0	411.805	222.479	135.149	1.072	1.837	1.398	-1.83	270.286	141.518	0	0	0	0	0	0
4605	1404.773	1404.711	186.457	1.097	2.559	209.579	556.101	392.094	2.0	94.214	-11.0	-11.0	-	-	-	86.542	7.081	-	-	-	1.656	1.846	-	-	-	3.128	-0.941	-	-	-	86.856	7.358	-	-	-	1.0	1.0	-	-	-	2.0	596.679	352.487	183.214	2.01	1.197	-0.813	2.089	392.967	203.712	0	0	0	0	0	0
4606	1255.866	1251.562	27.219	2.449	-1.421	42.636	749.334	94.923	1.0	83.942	-13.0	-	-	-	-	52.88	-	-	-	-	2.46	-	-	-	-	-2.154	-	-	-	-	83.942	-	-	-	-	1.0	-	-	-	-	2.0	462.076	222.666	149.788	0.948	1.963	1.022	-2.224	299.026	163.049	0	0	0	0	0	0
4607	1396.026	1395.956	321.689	0.857	-0.164	425.637	116.367	123.128	2.0	64.101	11.0	-11.0	-	-	-	33.651	25.554	-	-	-	2.06	1.39	-	-	-	2.85	0.368	-	-	-	38.125	25.977	-	-	-	-1.0	1.0	-	-	-	2.0	464.943	227.328	124.851	2.128	2.419	2.856	-2.974	271.64	193.304	0	0	0	0	0	0
4608	912.49	775.347	193.279	2.727	1.079	480.059	38.49	60.831	1.0	51.677	-13.0	-	-	-	-	35.158	-	-	-	-	2.393	-	-	-	-	1.533	-	-	-	-	51.677	-	-	-	-	1.0	-	-	-	-	2.0	521.134	223.537	43.342	0.523	0.694	-2.212	0.203	452.301	68.833	0	0	0	0	0	0
4609	1205.971	1195.936	270.864	1.288	1.991	282.055	609.719	318.817	3.0	71.478	-11.0	11.0	11.0	-	-	37.961	16.196	12.375	-	-	1.427	1.837	2.282	-	-	0.464	-1.707	-1.743	-	-	38.36	16.789	16.33	-	-	1.0	-1.0	-1.0	-	-	2.0	383.403	260.58	104.614	1.883	1.428	-1.652	0.228	277.02	106.382	0	0	0	0	0	0
4610	1404.187	1404.113	124.824	2.596	-0.64	240.529	94.206	450.93	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	407.892	155.315	63.026	0.519	2.381	2.103	-1.916	315.63	92.262	0	0	0	0	0	0
4611	1404.106	1404.031	140.964	1.011	-2.883	166.309	359.331	101.915	2.0	303.977	-13.0	11.0	-	-	-	149.379	5.245	-	-	-	2.616	0.94	-	-	-	-3.054	0.044	-	-	-	297.479	6.498	-	-	-	1.0	-1.0	-	-	-	2.0	255.505	181.118	47.433	2.067	1.369	0.417	-2.238	206.409	49.096	0	0	0	0	0	0
4612	810.31	801.482	66.241	2.569	-2.537	122.183	112.969	172.553	2.0	37.806	13.0	13.0	-	-	-	16.569	6.363	-	-	-	2.577	1.947	-	-	-	-0.033	2.877	-	-	-	30.963	6.843	-	-	-	-1.0	-1.0	-	-	-	2.0	169.413	79.696	26.364	0.658	0.798	0.867	-2.115	131.121	38.292	0	0	0	0	0	0
4613	1374.748	1374.544	75.155	0.542	-1.257	145.754	157.804	193.011	1.0	340.595	11.0	-	-	-	-	139.236	-	-	-	-	2.72	-	-	-	-	1.231	-	-	-	-	340.595	-	-	-	-	-1.0	-	-	-	-	2.0	476.614	190.083	111.387	0.607	2.217	-2.007	1.481	335.902	140.712	0	0	0	0	0	0
4614	1137.432	1110.195	56.479	0.453	1.467	129.076	210.948	132.486	1.0	92.019	-13.0	-	-	-	-	57.037	-	-	-	-	0.669	-	-	-	-	-2.614	-	-	-	-	92.019	-	-	-	-	1.0	-	-	-	-	2.0	707.22	249.576	200.457	2.528	0.879	-0.299	2.91	446.174	261.046	0	0	0	0	0	0
4615	1032.489	961.575	40.261	0.204	-1.522	198.917	460.302	70.646	2.0	71.881	-11.0	-11.0	-	-	-	58.664	4.799	-	-	-	1.161	2.492	-	-	-	-1.861	1.116	-	-	-	63.948	7.934	-	-	-	1.0	1.0	-	-	-	2.0	419.319	163.665	83.684	2.586	1.01	1.071	-2.486	314.041	105.278	0	0	0	0	0	0
4616	1129.165	1097.528	51.691	2.913	2.778	227.633	459.595	414.464	1.0	126.062	-13.0	-	-	-	-	80.981	-	-	-	-	2.444	-	-	-	-	-1.813	-	-	-	-	126.062	-	-	-	-	1.0	-	-	-	-	2.0	499.786	78.955	59.833	2.575	0.171	0.496	-1.932	148.533	351.253	0	0	0	0	0	0
4617	1320.227	1319.889	118.549	0.508	-2.456	243.565	961.956	69.839	1.0	100.428	-13.0	-	-	-	-	76.927	-	-	-	-	2.269	-	-	-	-	0.132	-	-	-	-	100.428	-	-	-	-	1.0	-	-	-	-	2.0	490.791	148.764	83.045	2.665	0.535	1.205	-2.041	325.375	165.416	0	0	0	0	0	0
4618	1291.623	1286.988	71.574	0.597	0.007	127.35	184.539	581.207	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	644.553	66.255	57.855	0.249	2.985	-2.272	2.093	272.872	371.681	0	0	0	0	0	0
4619	1133.092	1132.177	50.094	1.257	-0.446	52.664	114.097	450.734	1.0	163.949	11.0	-	-	-	-	158.599	-	-	-	-	1.315	-	-	-	-	2.192	-	-	-	-	163.949	-	-	-	-	-1.0	-	-	-	-	2.0	497.566	277.296	165.942	2.026	1.133	-0.895	2.431	312.095	185.471	0	0	0	0	0	0
4620	1389.709	1389.632	202.761	2.078	2.755	231.938	131.909	194.672	1.0	137.21	13.0	-	-	-	-	65.526	-	-	-	-	2.644	-	-	-	-	2.236	-	-	-	-	137.21	-	-	-	-	-1.0	-	-	-	-	2.0	376.499	141.719	135.596	0.937	0.81	-0.841	-0.166	180.54	195.959	0	0	0	0	0	0
4621	1199.321	1182.765	276.718	2.183	-2.444	338.199	69.627	343.509	1.0	159.995	11.0	-	-	-	-	133.823	-	-	-	-	2.151	-	-	-	-	0.645	-	-	-	-	159.995	-	-	-	-	-1.0	-	-	-	-	2.0	556.043	147.032	104.751	0.371	2.299	1.494	-0.514	413.416	142.627	0	0	0	0	0	0
4622	840.917	676.553	92.817	2.886	1.819	367.57	99.24	280.013	1.0	261.365	13.0	-	-	-	-	170.199	-	-	-	-	0.709	-	-	-	-	-2.461	-	-	-	-	261.365	-	-	-	-	-1.0	-	-	-	-	2.0	343.428	123.623	96.024	1.756	0.489	-0.553	1.025	136.311	207.117	0	0	0	0	0	0
4623	961.275	856.346	234.686	1.989	2.026	256.767	342.335	100.839	1.0	65.559	-13.0	-	-	-	-	61.071	-	-	-	-	1.199	-	-	-	-	1.185	-	-	-	-	65.559	-	-	-	-	1.0	-	-	-	-	2.0	867.051	327.721	264.773	0.754	2.364	-0.39	-2.572	480.163	386.888	0	0	0	0	0	0
4624	1346.366	1344.958	79.865	0.422	1.639	195.16	160.827	115.779	1.0	464.326	-11.0	-	-	-	-	109.159	-	-	-	-	2.904	-	-	-	-	-1.854	-	-	-	-	464.326	-	-	-	-	1.0	-	-	-	-	2.0	407.326	148.429	142.52	0.943	0.711	1.897	-0.945	183.719	223.607	0	0	0	0	0	0
4625	1393.944	1393.873	123.461	0.586	-0.132	223.232	599.422	100.441	1.0	46.977	-13.0	-	-	-	-	28.485	-	-	-	-	0.651	-	-	-	-	2.705	-	-	-	-	46.977	-	-	-	-	1.0	-	-	-	-	2.0	660.612	147.47	50.945	2.808	0.247	3.066	-0.136	451.392	209.219	0	0	0	0	0	0
4626	1384.219	1384.077	59.788	2.752	-1.306	157.339	548.925	355.386	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	768.602	111.987	70.768	0.249	2.906	2.428	-0.222	457.021	311.581	0	0	0	0	0	0
4627	709.835	608.194	45.863	2.821	-0.727	145.681	118.329	162.083	1.0	44.425	13.0	-	-	-	-	42.096	-	-	-	-	1.896	-	-	-	-	-0.032	-	-	-	-	44.425	-	-	-	-	-1.0	-	-	-	-	2.0	264.075	101.531	84.079	0.628	1.591	1.454	-2.15	179.284	84.791	0	0	0	0	0	0
4628	1231.737	1228.382	67.246	2.181	-1.916	82.05	109.372	186.343	1.0	127.816	13.0	-	-	-	-	28.691	-	-	-	-	2.915	-	-	-	-	-1.476	-	-	-	-	127.816	-	-	-	-	-1.0	-	-	-	-	2.0	381.675	179.986	86.211	0.705	2.004	1.404	-1.685	286.277	95.398	0	0	0	0	0	0
4629	889.476	739.913	106.111	2.548	2.432	189.794	213.203	133.468	2.0	107.337	-11.0	11.0	-	-	-	62.222	6.027	-	-	-	2.474	1.086	-	-	-	2.538	-1.364	-	-	-	100.522	6.815	-	-	-	1.0	-1.0	-	-	-	2.0	212.655	61.27	50.309	1.145	0.37	-0.993	-0.362	72.021	140.634	0	0	0	0	0	0
4630	682.45	679.079	212.461	1.462	-1.14	213.723	130.541	136.337	1.0	90.277	-13.0	-	-	-	-	87.623	-	-	-	-	1.328	-	-	-	-	-0.704	-	-	-	-	90.277	-	-	-	-	1.0	-	-	-	-	2.0	250.241	126.832	117.578	1.611	1.723	2.498	1.463	130.817	119.424	0	0	0	0	0	0
4631	980.095	980.041	33.589	2.368	0.816	48.095	212.117	137.459	1.0	95.41	-13.0	-	-	-	-	67.32	-	-	-	-	2.358	-	-	-	-	-0.788	-	-	-	-	95.41	-	-	-	-	1.0	-	-	-	-	2.0	535.997	242.843	218.591	1.984	0.998	-1.611	1.631	266.668	269.329	0	0	0	0	0	0
4632	1110.718	1074.055	101.242	0.408	-2.55	254.894	215.835	105.398	1.0	15.34	11.0	-	-	-	-	8.768	-	-	-	-	2.533	-	-	-	-	0.343	-	-	-	-	15.34	-	-	-	-	-1.0	-	-	-	-	2.0	297.711	126.046	35.395	2.505	2.632	0.367	2.82	220.29	77.421	0	0	0	0	0	0
4633	1091.535	1044.603	161.06	1.368	-2.805	164.426	147.292	276.271	1.0	229.713	13.0	-	-	-	-	197.171	-	-	-	-	2.11	-	-	-	-	-0.585	-	-	-	-	229.713	-	-	-	-	-1.0	-	-	-	-	2.0	476.903	290.424	147.675	1.146	1.877	1.989	-0.775	319.022	157.881	0	0	0	0	0	0
4634	1036.181	998.418	49.738	0.297	-2.377	169.993	521.821	89.912	1.0	87.302	-11.0	-	-	-	-	86.926	-	-	-	-	1.478	-	-	-	-	0.256	-	-	-	-	87.302	-	-	-	-	1.0	-	-	-	-	2.0	452.909	203.39	158.79	2.345	1.394	-2.992	0.273	291.111	161.798	0	0	0	0	0	0
4635	1124.216	1091.366	42.37	2.621	0.542	85.202	374.261	146.587	1.0	116.376	-13.0	-	-	-	-	102.358	-	-	-	-	2.067	-	-	-	-	2.651	-	-	-	-	116.376	-	-	-	-	1.0	-	-	-	-	2.0	560.138	261.78	180.935	0.874	2.031	-0.572	2.735	344.915	215.223	0	0	0	0	0	0
4636	1229.766	1218.495	268.684	2.493	2.876	444.686	153.983	211.921	1.0	366.147	11.0	-	-	-	-	317.37	-	-	-	-	1.049	-	-	-	-	-0.566	-	-	-	-	366.147	-	-	-	-	-1.0	-	-	-	-	2.0	464.699	253.651	151.833	0.98	1.575	1.794	-1.276	307.586	157.113	0	0	0	0	0	0
4637	1366.69	1366.31	69.074	0.539	-1.565	134.595	84.149	733.894	1.0	281.299	13.0	-	-	-	-	140.019	-	-	-	-	2.621	-	-	-	-	1.526	-	-	-	-	281.299	-	-	-	-	-1.0	-	-	-	-	2.0	666.612	188.966	124.624	0.493	2.632	-2.015	0.929	407.892	258.721	0	0	0	0	0	0
4638	608.745	570.477	120.485	0.761	0.424	174.784	109.055	232.552	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.394	127.897	38.076	1.349	2.901	-3.019	-1.104	133.799	160.595	0	0	0	0	0	0
4639	545.853	511.549	88.037	2.036	-2.901	98.482	119.999	186.543	1.0	42.729	13.0	-	-	-	-	36.733	-	-	-	-	2.107	-	-	-	-	-1.578	-	-	-	-	42.729	-	-	-	-	-1.0	-	-	-	-	2.0	194.054	137.452	42.188	1.225	1.175	0.387	2.961	147.836	46.218	0	0	0	0	0	0
4640	1404.107	1404.035	105.987	1.468	-1.874	106.548	137.072	373.533	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1075.968	546.747	454.377	1.314	1.899	0.805	-2.441	585.874	490.093	0	0	0	0	0	0
4641	815.193	573.26	76.936	2.65	-0.616	162.978	103.186	148.219	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	222.639	76.541	75.093	1.212	0.578	-2.735	1.471	82.076	140.563	0	0	0	0	0	0
4642	1397.909	1397.839	112.551	2.505	-0.551	189.377	151.965	25.668	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	721.939	313.979	201.593	0.807	2.205	2.547	-0.619	451.06	270.878	0	0	0	0	0	0
4643	1291.433	1286.653	90.987	0.676	-0.955	145.37	140.836	62.124	1.0	391.547	-13.0	-	-	-	-	190.86	-	-	-	-	2.632	-	-	-	-	-2.607	-	-	-	-	391.547	-	-	-	-	1.0	-	-	-	-	2.0	322.763	116.367	89.06	1.056	0.501	0.92	1.09	135.639	187.123	0	0	0	0	0	0
