i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
1882	1156.011	1132.561	4.95	0.028	1.97	179.151	91.711	806.227	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	186.162	23.629	19.895	2.912	2.892	-1.816	1.176	104.321	81.841	0	0	0	0	0	0
1883	1402.521	1402.443	20.706	0.237	0.203	88.291	90.735	93.361	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.917	15.651	8.79	2.854	2.881	-2.536	2.573	57.19	34.728	0	0	0	0	0	0
1884	989.751	903.17	46.997	0.308	-0.032	154.852	89.894	567.941	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.727	35.583	12.116	2.574	3.01	3.01	-2.878	68.643	93.084	0	0	0	0	0	0
1885	1365.519	1365.02	25.145	0.488	1.788	53.656	102.201	674.475	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.715	17.08	8.758	2.429	2.835	-1.519	-1.028	27.309	29.406	0	0	0	0	0	0
1886	1399.732	1399.66	14.464	0.107	-0.029	135.167	25.697	1014.979	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	137.168	11.462	9.947	2.994	2.97	-2.417	2.203	78.548	58.62	0	0	0	0	0	0
1887	1282.284	1276.872	33.114	2.695	1.918	76.634	88.723	1095.788	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.961	46.15	13.255	0.811	0.484	-1.284	1.704	64.571	29.39	0	0	0	0	0	0
1888	1344.844	1343.681	151.485	2.067	-2.12	172.302	125.944	1112.504	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	213.455	127.69	25.726	1.528	0.324	0.952	1.378	129.799	83.657	0	0	0	0	0	0
1889	779.921	778.433	82.597	2.862	2.263	298.792	82.271	119.153	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	308.119	52.32	34.901	0.219	0.589	-0.613	-1.282	244.833	63.287	0	0	0	0	0	0
1890	1395.807	1395.737	103.92	1.596	-2.917	103.953	89.922	1229.483	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	114.686	82.954	29.918	1.49	1.707	-0.006	0.91	83.514	31.171	0	0	0	0	0	0
1891	832.341	656.357	107.644	1.401	-0.545	109.22	92.367	399.592	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	160.611	78.509	34.823	2.234	0.682	2.389	3.08	101.496	59.115	0	0	0	0	0	0
1892	1093.932	1051.539	55.151	2.9	-3.108	230.758	19.905	720.78	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	244.446	67.111	12.098	0.315	0.591	0.063	-2.941	221.024	23.422	0	0	0	0	0	0
1893	867.654	694.371	152.446	1.974	-0.465	165.723	126.002	444.243	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	193.091	134.156	24.978	1.014	2.209	2.557	-2.915	159.821	33.27	0	0	0	0	0	0
1894	1010.075	935.151	20.403	2.595	-1.559	39.242	101.871	831.854	1.0	6.114	11.0	-	-	-	-	5.279	-	-	-	-	1.042	-	-	-	-	2.07	-	-	-	-	6.114	-	-	-	-	-1.0	-	-	-	-	2.0	95.622	50.543	33.822	1.006	1.526	2.065	-0.793	60.992	34.629	0	0	0	0	0	0
1895	1274.083	1268.43	104.519	0.884	-0.394	135.214	125.996	1107.62	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	196.224	123.45	47.234	1.989	2.151	2.364	-1.752	138.126	58.098	0	0	0	0	0	0
1896	1168.815	1146.846	41.193	0.132	2.85	313.117	126.001	488.963	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	337.094	73.022	50.35	2.786	2.725	-1.019	1.547	209.975	127.119	0	0	0	0	0	0
1897	1278.005	1274.441	44.16	0.629	-0.031	75.09	91.633	923.94	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.645	36.285	13.33	2.377	2.614	-2.903	2.3	53.565	27.08	0	0	0	0	0	0
1898	1403.177	1403.106	54.553	1.29	0.021	56.778	106.436	1264.904	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.802	55.754	10.464	2.147	0.472	2.974	-1.53	69.348	24.455	0	0	0	0	0	0
1899	1221.019	1210.907	118.292	1.082	-3.01	133.949	92.043	996.336	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	152.946	98.445	20.502	1.761	2.705	0.179	-0.099	103.766	49.18	0	0	0	0	0	0
1900	1081.56	1080.817	64.028	1.561	-2.166	64.032	90.998	965.579	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.995	58.329	20.182	1.312	2.243	0.657	2.105	66.622	27.373	0	0	0	0	0	0
1901	1069.467	1063.792	100.866	0.738	0.264	149.856	126.0	736.467	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	166.512	91.669	9.71	2.082	2.98	-2.909	-2.567	105.667	60.845	0	0	0	0	0	0
1902	1291.927	1287.92	26.566	2.979	-2.175	164.397	89.956	1089.646	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	184.723	33.633	30.838	0.246	0.833	2.019	-0.277	140.905	43.818	0	0	0	0	0	0
1903	1189.145	1171.555	34.838	2.69	-0.289	79.805	89.256	1050.704	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.029	45.466	32.226	0.849	0.792	2.068	-1.943	61.669	47.36	0	0	0	0	0	0
1904	1274.724	1268.486	102.119	2.277	1.129	134.223	88.446	1129.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.906	88.652	30.315	0.728	1.96	-1.726	-2.985	134.159	34.747	0	0	0	0	0	0
1905	1350.837	1350.589	67.429	2.672	2.084	149.001	95.153	1069.907	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	170.095	48.358	43.068	0.816	0.458	-0.368	-1.853	70.053	100.042	0	0	0	0	0	0
1906	1334.724	1334.09	39.13	2.954	-0.939	209.709	90.672	967.729	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	226.951	50.052	27.432	0.472	0.249	2.779	0.528	111.966	114.985	0	0	0	0	0	0
1907	1256.847	1249.237	47.537	2.98	-1.521	296.183	91.262	906.209	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	301.455	47.316	21.255	0.238	0.216	1.168	2.955	201.709	99.746	0	0	0	0	0	0
1908	1126.925	1094.756	64.328	0.607	-2.412	112.822	86.182	956.308	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	146.345	85.058	21.177	2.301	2.233	0.671	-2.65	117.492	28.854	0	0	0	0	0	0
1909	964.351	905.076	75.157	1.155	3.033	82.156	90.598	692.217	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.065	73.037	16.678	1.943	1.844	-0.332	1.224	79.793	18.272	0	0	0	0	0	0
1910	759.443	538.441	52.11	2.969	1.154	303.507	89.614	359.043	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	322.131	75.554	23.628	0.336	0.279	-1.94	1.305	233.189	88.942	0	0	0	0	0	0
1911	1393.406	1393.334	257.005	1.802	-1.49	264.052	422.512	90.844	1.0	16.138	-11.0	-	-	-	-	13.61	-	-	-	-	1.004	-	-	-	-	2.115	-	-	-	-	16.138	-	-	-	-	1.0	-	-	-	-	2.0	314.248	157.875	104.745	0.99	2.035	1.93	1.156	190.757	123.491	0	0	0	0	0	0
1912	723.224	325.515	124.697	2.701	-3.015	292.275	98.845	91.763	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	305.601	123.528	23.357	0.485	0.661	0.315	-1.3	266.868	38.733	0	0	0	0	0	0
1913	1251.357	1243.109	72.633	2.826	2.049	233.823	126.0	983.863	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	269.227	52.796	49.557	0.247	1.321	-1.843	-0.279	217.182	52.045	0	0	0	0	0	0
1914	1406.672	1406.601	56.778	2.283	-2.389	75.043	92.539	1217.153	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.649	40.864	36.164	1.139	0.874	1.44	-0.048	45.855	47.794	0	0	0	0	0	0
1915	1278.432	1271.864	71.403	1.179	2.809	77.261	96.263	1109.337	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.459	40.504	31.953	1.49	2.369	-0.181	-0.525	40.926	46.533	0	0	0	0	0	0
1916	1403.546	1403.469	61.053	2.537	-0.614	107.474	93.1	1246.564	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.538	50.569	44.109	0.68	1.039	1.736	-2.801	81.247	52.291	0	0	0	0	0	0
1917	1382.365	1382.233	42.251	2.947	2.93	218.347	76.22	1101.627	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	226.443	36.135	14.399	0.182	0.689	-0.547	0.76	201.082	25.362	0	0	0	0	0	0
1918	1398.02	1397.938	24.484	0.315	-2.434	79.11	82.399	1243.059	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.323	35.853	18.053	2.34	2.722	1.186	-1.282	54.534	45.789	0	0	0	0	0	0
1919	1400.574	1400.493	54.766	1.057	-0.778	62.889	93.51	1246.578	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.612	45.347	22.207	1.839	2.265	2.77	1.425	49.499	29.113	0	0	0	0	0	0
1920	1389.661	1389.595	29.428	2.82	-1.203	93.236	91.256	888.664	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.336	25.139	21.757	0.415	0.606	1.133	2.924	64.171	41.165	0	0	0	0	0	0
1921	1381.071	1380.805	121.406	2.561	-1.638	221.279	90.057	978.633	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	232.523	92.355	34.004	0.502	1.111	1.336	1.972	192.434	40.088	0	0	0	0	0	0
1922	1397.864	1397.792	101.095	0.445	2.941	234.692	125.989	1109.151	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	264.991	90.216	11.123	2.761	0.683	-0.176	-0.398	246.029	18.963	0	0	0	0	0	0
1923	1268.997	1262.12	165.065	0.454	1.028	376.027	90.89	396.149	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	378.556	136.702	29.055	2.664	2.766	-2.072	-2.312	298.897	79.658	0	0	0	0	0	0
1924	1372.389	1372.057	30.54	0.298	-1.489	104.014	91.396	620.307	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	107.267	17.362	13.182	2.622	2.953	1.667	1.634	36.595	70.672	0	0	0	0	0	0
1925	1374.249	1374.168	70.371	0.247	-1.876	288.248	94.405	869.659	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	300.832	52.18	18.322	2.95	2.066	1.229	1.369	278.267	22.565	0	0	0	0	0	0
1926	1169.924	1148.627	21.672	0.485	-0.464	46.479	91.221	1025.874	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.332	40.626	32.99	1.978	2.191	1.733	-1.97	45.412	41.919	0	0	0	0	0	0
1927	1290.829	1287.814	89.928	0.711	2.85	137.772	94.99	1010.765	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	244.031	141.097	53.418	2.198	1.61	-0.428	2.483	189.695	54.336	0	0	0	0	0	0
1928	1254.346	1254.17	20.999	2.873	0.327	79.003	89.009	1019.548	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	90.477	19.762	18.64	0.755	0.326	2.521	-1.777	29.873	60.604	0	0	0	0	0	0
1929	1372.268	1371.895	57.32	0.272	0.912	213.69	93.056	1095.246	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	239.686	55.311	47.658	2.764	2.52	-3.103	-1.133	154.939	84.747	0	0	0	0	0	0
1930	1399.762	1399.69	99.25	0.326	-2.375	310.018	125.998	1020.205	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	339.663	56.031	46.16	1.952	2.973	0.549	1.032	63.062	276.601	0	0	0	0	0	0
1931	1087.503	1087.444	32.526	0.246	1.601	133.531	91.641	840.757	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.692	47.562	23.979	2.589	2.713	-1.061	2.757	92.879	58.813	0	0	0	0	0	0
1932	1319.097	1316.928	156.847	2.692	1.308	360.76	91.907	90.924	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	366.75	150.1	17.166	0.471	0.516	-1.731	-2.95	331.29	35.46	0	0	0	0	0	0
1933	1046.85	1029.366	68.31	2.406	0.8	101.816	105.543	803.718	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.915	77.97	16.851	1.121	0.418	-2.152	1.859	93.149	43.765	0	0	0	0	0	0
1934	1323.447	1322.007	134.949	0.947	0.136	166.288	91.818	1122.951	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	192.748	120.98	24.513	1.924	2.705	-2.847	2.39	134.016	58.733	0	0	0	0	0	0
1935	1399.426	1399.355	83.784	1.795	2.171	85.927	91.142	1262.516	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	119.298	67.257	44.931	1.193	1.739	-0.406	-1.898	73.207	46.091	0	0	0	0	0	0
1936	1404.865	1404.795	111.352	2.186	-1.766	136.316	90.925	1229.032	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.838	76.349	41.325	1.459	0.533	1.615	0.924	80.006	81.833	0	0	0	0	0	0
1937	1308.592	1305.335	120.468	2.803	-2.317	362.637	125.996	960.771	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	383.563	100.908	48.477	0.42	0.395	1.23	-0.137	254.478	129.086	0	0	0	0	0	0
1938	1369.585	1369.232	102.409	0.549	0.352	196.142	126.0	1139.163	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	242.449	109.773	56.504	2.379	2.319	2.959	-1.36	163.752	78.697	0	0	0	0	0	0
1939	1259.791	1254.91	70.753	2.57	3.018	130.86	93.87	771.378	1.0	5.567	11.0	-	-	-	-	3.185	-	-	-	-	0.609	-	-	-	-	-0.101	-	-	-	-	5.567	-	-	-	-	-1.0	-	-	-	-	2.0	147.856	62.674	25.042	0.652	0.731	0.234	-1.193	107.99	39.865	0	0	0	0	0	0
1940	1352.452	1351.674	223.578	1.688	-0.465	225.134	92.226	144.096	1.0	25.846	11.0	-	-	-	-	25.342	-	-	-	-	1.373	-	-	-	-	2.678	-	-	-	-	25.846	-	-	-	-	-1.0	-	-	-	-	2.0	231.947	181.07	42.518	1.37	1.812	2.681	2.656	186.241	45.706	0	0	0	0	0	0
1941	1067.317	1026.767	365.409	1.262	-1.801	383.587	91.382	857.281	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	403.143	288.675	76.774	2.026	1.259	1.333	1.369	321.998	81.145	0	0	0	0	0	0
1942	1372.886	1372.582	63.937	2.514	-2.488	108.841	93.171	1216.409	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.682	50.841	42.075	0.586	1.303	1.37	-0.263	93.577	45.104	0	0	0	0	0	0
1943	1395.924	1395.854	58.393	2.727	0.701	144.911	90.945	1256.457	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	155.807	50.56	18.024	0.439	0.626	-2.741	-1.464	122.33	33.478	0	0	0	0	0	0
1944	1394.903	1394.833	24.03	0.267	2.952	91.227	94.903	1027.727	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.171	25.853	10.636	2.659	2.873	-0.613	1.337	56.914	40.257	0	0	0	0	0	0
1945	1393.023	1392.942	41.212	0.53	2.413	81.551	92.61	1270.536	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	127.249	51.931	36.789	1.727	2.607	-1.509	0.725	53.394	73.854	0	0	0	0	0	0
1946	779.925	633.287	347.217	1.73	0.082	351.638	125.975	28.033	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	366.549	226.061	128.693	1.567	1.169	3.069	-2.785	226.065	140.484	0	0	0	0	0	0
1947	1227.492	1226.29	32.019	0.56	2.675	60.269	90.169	1015.594	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.266	24.362	10.049	2.365	2.776	-0.701	0.129	36.803	29.462	0	0	0	0	0	0
1948	730.728	359.383	69.986	0.274	-0.671	258.69	126.001	190.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	282.864	67.915	31.204	2.319	2.975	2.926	1.193	93.121	189.744	0	0	0	0	0	0
1949	1208.448	1195.602	79.03	0.944	0.625	97.59	91.001	1049.947	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	140.346	88.645	32.089	1.896	2.277	-2.884	-0.831	96.559	43.787	0	0	0	0	0	0
1950	1057.877	1002.059	121.018	0.497	1.052	253.589	126.0	674.037	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	267.953	124.228	10.615	2.491	2.965	-2.173	-0.253	205.879	62.074	0	0	0	0	0	0
1951	1321.29	1318.853	104.769	1.733	1.962	106.167	92.964	1172.731	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	141.994	94.343	34.724	1.254	1.947	-1.514	-0.076	102.103	39.891	0	0	0	0	0	0
1952	1257.351	1249.613	5.999	2.537	0.237	10.551	88.493	88.566	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.437	15.166	10.66	0.603	2.468	2.801	-0.654	27.445	18.992	0	0	0	0	0	0
1953	1128.958	1128.719	45.937	2.668	-0.824	100.709	96.77	851.992	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	113.751	41.276	20.822	0.484	1.084	1.847	-2.849	89.661	24.09	0	0	0	0	0	0
1954	1357.762	1357.165	15.595	3.001	2.654	111.491	90.261	1072.36	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	125.302	29.997	17.953	0.303	0.894	0.013	-2.698	101.845	23.458	0	0	0	0	0	0
1955	1078.537	1031.305	21.631	0.138	-1.046	156.779	90.682	872.863	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	183.18	48.27	37.392	2.705	2.516	1.259	-2.326	116.242	66.938	0	0	0	0	0	0
1956	1130.179	1111.585	78.779	1.467	-2.033	79.202	92.175	966.039	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.116	62.212	35.291	1.832	1.335	1.557	0.238	67.562	38.554	0	0	0	0	0	0
1957	1401.572	1401.496	163.676	2.52	1.918	280.882	126.001	968.703	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	299.474	122.755	68.844	0.698	0.699	-1.617	-0.472	192.234	107.24	0	0	0	0	0	0
1958	1399.632	1399.557	123.956	2.831	2.22	405.518	91.256	600.9	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	407.08	80.823	44.322	0.3	0.341	-0.819	-1.108	273.684	133.396	0	0	0	0	0	0
1959	1307.853	1304.931	75.45	0.862	-2.123	99.357	90.347	1123.399	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	119.394	56.793	32.934	2.315	1.93	1.436	0.244	82.636	36.757	0	0	0	0	0	0
1960	912.833	772.156	90.238	1.943	0.144	96.879	91.655	590.279	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	126.266	58.926	47.032	1.623	0.887	2.799	-2.373	61.337	64.929	0	0	0	0	0	0
1961	1344.443	1343.86	40.318	2.687	2.291	91.759	92.369	1193.792	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	120.506	31.706	30.849	0.367	1.569	0.004	-1.737	88.793	31.713	0	0	0	0	0	0
1962	1077.863	1045.115	50.93	2.839	1.985	170.694	91.743	870.563	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.556	42.263	18.152	0.262	1.286	-0.811	-2.065	166.209	19.347	0	0	0	0	0	0
1963	1234.858	1233.768	122.477	2.48	-2.864	199.476	90.952	944.382	1.0	9.785	-11.0	-	-	-	-	5.117	-	-	-	-	0.55	-	-	-	-	0.563	-	-	-	-	9.785	-	-	-	-	1.0	-	-	-	-	2.0	181.019	60.987	51.694	0.902	0.535	0.018	0.509	78.888	102.131	0	0	0	0	0	0
1964	1398.958	1398.888	70.062	0.211	-0.889	334.813	90.175	522.961	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	342.981	69.839	16.961	2.847	2.968	2.009	-2.595	242.055	100.926	0	0	0	0	0	0
1965	1404.439	1404.364	46.58	0.621	-1.482	80.003	93.116	1284.63	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	132.832	63.428	32.476	1.744	2.6	1.143	-2.786	67.775	65.057	0	0	0	0	0	0
1966	793.083	517.392	40.211	2.003	-0.197	44.292	90.182	311.045	1.0	5.47	11.0	-	-	-	-	5.468	-	-	-	-	1.58	-	-	-	-	1.75	-	-	-	-	5.47	-	-	-	-	-1.0	-	-	-	-	2.0	81.851	40.153	35.754	1.21	1.476	-2.416	1.837	44.979	36.873	0	0	0	0	0	0
1967	1400.217	1400.141	102.156	1.714	-3.078	103.206	125.999	1167.689	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	128.692	72.648	51.765	1.564	1.304	-0.435	0.8	72.875	55.817	0	0	0	0	0	0
