i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
4155	1389.013	1388.896	164.224	2.381	1.655	238.318	510.802	515.466	1.0	91.405	-11.0	-	-	-	-	59.944	-	-	-	-	0.715	-	-	-	-	-1.349	-	-	-	-	91.405	-	-	-	-	1.0	-	-	-	-	2.0	306.073	144.859	50.374	0.734	2.496	-1.465	1.906	220.627	85.446	0	0	
4156	1321.766	1319.222	36.908	0.075	1.919	491.001	58.847	805.2	1.0	162.144	11.0	-	-	-	-	21.095	-	-	-	-	3.011	-	-	-	-	-1.051	-	-	-	-	162.144	-	-	-	-	-1.0	-	-	-	-	2.0	655.9	70.349	65.234	0.293	2.981	2.001	-1.227	245.538	410.362	0	0	
4157	1233.408	1222.961	74.493	0.116	-0.942	643.846	962.749	70.508	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	799.63	232.228	161.908	2.754	1.985	2.478	-0.537	622.082	177.548	0	0	
4158	770.907	434.542	19.01	0.068	2.408	280.679	114.941	176.324	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	337.966	42.86	34.362	2.997	1.195	0.163	-2.532	299.894	38.073	0	0	
4159	1340.892	1339.756	56.924	2.99	0.968	377.418	733.946	190.519	1.0	25.39	-11.0	-	-	-	-	4.702	-	-	-	-	0.186	-	-	-	-	-2.197	-	-	-	-	25.39	-	-	-	-	1.0	-	-	-	-	2.0	776.611	116.89	60.051	0.206	2.832	-2.135	1.044	577.277	199.333	0	0	
4160	1380.951	1380.785	42.606	2.938	-3.071	210.929	921.581	165.451	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1092.97	117.527	74.948	0.182	2.97	0.042	-3.116	651.333	441.637	0	0	
4161	785.129	724.584	142.853	1.626	-0.434	143.068	84.801	395.373	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	539.232	275.651	138.094	1.017	2.438	2.899	-0.045	324.311	214.921	0	0	
4162	1357.915	1357.847	42.712	0.203	-2.34	212.036	219.918	1046.232	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	861.746	105.918	64.619	2.942	0.202	1.002	-2.008	537.106	324.641	0	0	
4163	1342.464	1341.37	44.367	0.368	0.951	123.302	936.463	386.267	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	528.136	56.613	53.486	2.964	0.261	3.0	-0.969	320.388	207.749	0	0	
4164	1261.716	1253.617	28.862	0.698	2.317	44.931	659.748	513.02	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	357.286	90.23	61.996	2.668	0.412	-0.651	2.57	201.068	156.218	0	0	
4165	912.618	772.325	28.813	2.971	0.251	169.692	203.97	517.666	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.157	36.963	36.657	0.49	0.358	2.233	-1.712	79.177	105.981	0	0	
4166	1051.282	996.717	42.644	0.651	0.7	70.338	369.305	393.521	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	272.026	52.515	33.63	2.815	0.328	-1.749	2.338	166.849	105.177	0	0	
4167	1009.794	998.725	31.052	1.178	-1.178	33.618	603.514	341.739	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	383.088	61.672	31.888	2.827	0.178	2.168	-0.775	200.794	182.294	0	0	
4168	1397.564	1397.491	48.838	2.48	-1.768	79.539	517.071	797.987	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	370.594	40.248	34.373	0.189	2.913	2.143	0.421	217.545	153.049	0	0	
4169	989.453	907.226	13.25	3.098	0.638	304.126	364.344	249.126	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	695.104	62.671	60.839	0.127	2.828	2.453	-0.901	495.427	199.677	0	0	
4170	576.167	536.973	64.494	0.404	0.932	164.014	258.469	237.258	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	337.675	110.675	48.407	2.674	0.614	-2.038	1.334	252.106	85.568	0	0	
4171	947.757	835.96	11.384	0.035	0.525	327.685	466.353	327.964	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	337.365	33.295	23.402	2.976	2.961	-2.191	1.152	202.993	134.372	0	0	
4172	1088.625	1041.697	50.428	3.029	0.692	448.863	379.896	194.789	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	466.548	83.177	33.799	0.333	0.163	-2.321	1.014	257.32	209.228	0	0	
4173	1203.8	1187.609	85.495	0.908	1.186	108.496	474.963	557.949	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	686.235	307.583	222.232	1.069	2.385	-1.906	1.255	356.405	329.829	0	0	
4174	1375.049	1374.635	23.565	3.073	1.89	342.133	417.319	820.659	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	349.494	35.905	20.319	0.158	0.173	-0.689	3.119	229.058	120.436	0	0	
4175	1385.32	1385.197	21.447	1.521	-1.81	21.473	467.884	913.112	1.0	13.85	-11.0	-	-	-	-	9.806	-	-	-	-	2.355	-	-	-	-	0.765	-	-	-	-	13.85	-	-	-	-	1.0	-	-	-	-	2.0	629.375	218.633	209.569	2.36	0.741	0.859	-2.334	314.555	314.819	0	0	
4176	1381.244	1381.04	62.672	2.185	-1.054	76.67	487.68	783.834	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	374.333	39.374	33.885	2.898	0.166	1.587	2.679	166.24	208.093	0	0	
4177	1332.035	1330.553	86.728	2.397	0.382	128.033	835.124	485.294	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	531.716	209.074	124.338	0.695	2.471	-2.924	0.103	329.761	201.955	0	0	
4178	889.926	728.163	130.179	0.229	-2.881	574.557	485.498	148.571	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	580.197	78.889	67.494	2.832	2.929	0.697	-0.256	259.526	320.671	0	0	
4179	1325.863	1325.401	363.225	2.104	-0.487	421.77	103.552	896.775	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	446.827	233.379	136.215	1.2	0.834	2.513	2.898	261.538	185.289	0	0	
4180	1209.026	1195.978	98.019	2.69	-2.57	224.668	320.587	321.414	1.0	86.381	-11.0	-	-	-	-	15.477	-	-	-	-	2.961	-	-	-	-	-2.382	-	-	-	-	86.381	-	-	-	-	1.0	-	-	-	-	2.0	610.306	202.695	82.728	1.702	0.211	0.419	-3.031	208.163	402.143	0	0	
4181	1197.337	1180.62	58.459	2.919	1.335	265.325	556.7	334.753	1.0	15.414	11.0	-	-	-	-	3.141	-	-	-	-	2.936	-	-	-	-	2.173	-	-	-	-	15.414	-	-	-	-	-1.0	-	-	-	-	2.0	667.498	89.939	40.722	0.196	2.936	-1.449	2.22	464.467	203.031	0	0	
4182	1123.292	1090.186	54.223	2.964	-0.378	307.425	402.262	599.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	800.613	156.35	102.596	0.291	2.703	2.657	-0.541	551.816	248.797	0	0	
4183	1390.57	1390.429	24.351	0.134	-2.87	182.101	305.78	322.24	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	785.783	74.599	50.409	2.985	0.17	0.177	-3.011	486.81	298.974	0	0	
4184	1398.236	1398.167	17.168	0.513	0.021	34.954	236.907	196.634	1.0	42.522	-11.0	-	-	-	-	12.913	-	-	-	-	2.833	-	-	-	-	-2.949	-	-	-	-	42.522	-	-	-	-	1.0	-	-	-	-	2.0	706.374	114.826	97.921	2.825	0.297	-2.959	0.211	369.911	336.463	0	0	
4185	1283.635	1280.947	22.399	3.063	2.152	286.973	43.387	985.316	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.656	26.677	19.219	0.147	0.178	-1.777	0.395	185.479	109.177	0	0	
4186	1115.837	1084.389	99.239	2.198	1.388	122.609	159.284	466.032	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	483.658	167.256	68.63	0.607	2.756	-1.683	1.562	297.309	186.348	0	0	
4187	1210.992	1210.606	48.49	1.483	0.836	48.679	337.195	386.918	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.798	25.377	24.708	2.727	0.433	-2.555	-2.049	63.851	60.948	0	0	
4188	657.147	656.079	43.404	0.261	-0.748	168.23	244.488	340.719	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	413.528	73.743	72.026	2.871	0.608	-2.659	1.087	285.293	128.234	0	0	
4189	1036.005	1035.949	2.863	3.125	-0.521	168.323	160.886	468.702	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	173.979	16.442	15.059	0.149	0.25	-2.674	0.627	112.181	61.797	0	0	
4190	542.074	175.352	47.83	3.004	2.286	349.854	53.377	102.875	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	361.107	40.385	36.468	0.232	0.205	-0.019	-1.82	177.884	183.223	0	0	
4191	1039.676	974.7	40.719	2.08	1.824	46.625	137.691	523.849	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.37	24.423	19.892	0.461	2.497	-0.954	-1.769	56.671	34.699	0	0	
4192	768.847	768.077	57.161	2.708	1.568	136.005	197.877	533.842	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	426.954	122.759	66.418	0.46	2.652	-1.449	1.799	284.675	142.279	0	0	
4193	1205.724	1204.597	44.653	0.372	-0.567	122.753	700.578	472.058	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	198.025	32.095	14.499	2.933	0.368	2.382	3.01	155.55	42.475	0	0	
4194	1338.647	1337.444	29.239	2.918	-1.728	131.942	566.427	673.805	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	397.044	45.673	28.995	0.176	2.92	0.747	-3.067	263.582	133.462	0	0	
4195	1188.694	1182.453	60.873	1.63	-1.544	60.982	346.84	405.268	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	141.849	40.083	22.079	2.534	0.346	1.748	1.322	75.074	66.775	0	0	
4196	1388.403	1388.324	84.184	2.629	1.411	171.726	253.411	593.428	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	662.9	195.23	111.152	0.491	2.665	-1.768	1.345	418.691	244.208	0	0	
4197	1065.504	1036.982	77.464	1.934	1.835	82.855	438.669	582.603	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	445.1	49.069	40.526	2.902	0.174	-1.78	-0.722	209.68	235.42	0	0	
4198	1397.019	1396.944	332.029	1.385	-0.984	337.816	69.23	558.843	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	631.101	434.997	104.297	1.951	0.752	2.114	-1.167	476.398	154.703	0	0	
4199	834.214	832.491	60.292	2.9	1.693	252.145	493.802	64.407	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	481.212	90.824	53.567	0.254	2.669	-0.844	2.991	361.568	119.644	0	0	
4200	1273.771	1267.583	64.43	1.532	-2.305	64.478	179.699	1015.145	1.0	14.897	11.0	-	-	-	-	10.127	-	-	-	-	2.394	-	-	-	-	-2.346	-	-	-	-	14.897	-	-	-	-	-1.0	-	-	-	-	2.0	572.682	248.358	184.118	0.949	2.346	0.77	-2.394	309.594	263.089	0	0	
4201	1219.248	1206.538	49.812	0.372	2.442	136.88	380.617	433.119	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	386.085	37.383	33.508	0.293	3.009	-1.437	0.149	130.504	255.58	0	0	
4202	1044.311	981.537	20.478	0.213	-2.794	96.89	268.586	695.087	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	338.977	34.919	23.42	2.978	0.197	-0.356	2.184	216.276	122.701	0	0	
4203	1371.361	1371.079	140.686	2.437	0.706	217.192	269.906	154.383	1.0	15.9	11.0	-	-	-	-	13.793	-	-	-	-	2.091	-	-	-	-	0.787	-	-	-	-	15.9	-	-	-	-	-1.0	-	-	-	-	2.0	485.674	278.31	165.426	1.109	1.364	-1.893	1.745	313.545	172.13	0	0	
4204	1400.461	1400.383	61.05	0.271	2.379	228.292	792.875	483.324	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	970.287	208.826	148.202	2.782	0.416	-0.663	2.52	601.695	368.592	0	0	
4205	417.098	339.627	144.704	2.808	-1.75	441.706	67.938	219.452	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	579.185	258.573	113.904	0.613	1.156	1.377	-1.783	450.253	128.932	0	0	
4206	1224.106	1213.786	11.139	0.056	-1.818	200.693	199.603	475.38	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	271.239	29.35	18.265	3.015	0.542	1.401	-1.693	234.554	36.685	0	0	
4207	1300.752	1300.096	134.533	1.919	0.12	143.115	540.39	461.939	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	602.487	79.795	60.599	0.25	2.916	3.01	-2.688	328.354	274.132	0	0	
4208	390.039	368.139	4.978	3.043	2.737	50.732	53.777	49.762	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.831	34.482	30.679	0.264	2.764	-1.058	1.985	134.577	85.253	0	0	
4209	843.9	795.394	160.066	0.283	-0.102	572.323	400.738	380.524	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	579.886	96.249	64.929	2.671	2.963	2.943	-3.1	212.893	366.993	0	0	
4210	1367.694	1367.215	184.406	0.829	0.07	250.057	234.395	315.919	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	560.92	333.33	149.935	2.102	1.393	-3.002	0.226	408.324	152.596	0	0	
4211	817.562	578.407	14.99	3.109	1.619	456.025	142.405	310.161	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	666.304	170.83	155.887	1.563	0.33	-1.447	1.702	175.707	490.597	0	0	
4212	1237.58	1237.498	57.102	0.487	-1.033	122.053	430.375	621.05	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	769.502	187.555	131.325	2.703	0.423	2.255	-0.823	446.964	322.538	0	0	
4213	885.374	724.755	43.768	2.459	1.11	69.343	302.697	331.239	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	150.954	29.991	18.698	2.507	0.195	-2.382	-1.448	54.127	96.827	0	0	
4214	467.972	425.843	44.608	0.21	-2.892	213.871	124.156	217.469	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	315.77	66.908	47.303	2.872	0.956	1.033	-1.381	254.311	61.459	0	0	
4215	1107.356	1106.812	23.567	2.001	-1.949	25.932	244.01	268.218	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.32	22.783	22.554	2.524	0.484	2.209	0.16	41.819	50.502	0	0	
4216	515.795	379.983	34.907	3.024	1.753	298.013	52.718	305.298	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	370.608	67.417	41.876	0.212	1.968	-0.838	2.755	322.438	48.17	0	0	
4217	258.288	258.052	33.563	1.035	-1.702	39.021	137.658	59.374	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.608	19.155	17.86	2.513	1.224	1.859	0.988	35.736	20.872	0	0	
4218	1111.782	1111.14	80.49	0.487	2.497	172.004	367.338	661.672	1.0	18.702	13.0	-	-	-	-	8.243	-	-	-	-	2.685	-	-	-	-	-1.212	-	-	-	-	18.702	-	-	-	-	-1.0	-	-	-	-	2.0	801.968	166.677	96.828	2.78	0.307	-0.823	2.137	477.862	324.106	0	0	
4219	1397.077	1397.007	78.955	0.61	1.608	137.735	529.358	180.416	2.0	67.311	11.0	-11.0	-	-	-	29.41	12.579	-	-	-	2.459	2.489	-	-	-	-1.563	-1.526	-	-	-	46.599	20.711	-	-	-	-1.0	1.0	-	-	-	2.0	846.67	269.817	221.401	0.641	2.53	1.547	-1.599	455.325	391.344	0	0	
4220	828.603	731.72	3.909	0.021	1.862	187.774	328.429	102.107	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	192.41	16.224	13.761	3.014	2.919	-2.071	0.867	128.682	63.728	0	0	
4221	710.084	369.985	101.026	0.136	-2.305	745.386	58.531	291.537	1.0	18.845	-11.0	-	-	-	-	3.866	-	-	-	-	2.935	-	-	-	-	0.463	-	-	-	-	18.845	-	-	-	-	1.0	-	-	-	-	2.0	543.289	93.18	66.065	2.93	2.334	0.406	2.866	444.747	98.542	0	0	
4222	1036.318	1035.371	58.929	0.861	1.408	77.72	827.292	191.875	2.0	107.118	-11.0	-11.0	-	-	-	64.031	3.3	-	-	-	2.451	0.526	-	-	-	-1.782	1.491	-	-	-	100.548	6.571	-	-	-	1.0	1.0	-	-	-	2.0	604.783	180.798	139.34	0.564	2.565	1.405	-1.705	344.675	260.108	0	0	
4223	642.084	297.047	30.287	0.113	0.002	268.708	228.866	33.819	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.582	73.636	54.058	1.988	2.915	-2.442	1.068	86.79	240.793	0	0	
4224	1002.637	918.9	60.389	1.122	-2.139	67.025	320.893	443.903	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	232.566	33.11	31.639	0.334	2.893	0.643	1.381	102.873	129.693	0	0	
4225	1377.855	1377.627	7.335	0.015	-1.923	490.044	931.205	136.768	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	499.672	39.46	32.338	3.003	2.987	1.437	-1.656	286.123	213.549	0	0	
4226	1065.869	1034.234	32.763	2.658	2.567	70.46	316.552	605.56	1.0	18.609	-11.0	-	-	-	-	11.484	-	-	-	-	2.476	-	-	-	-	-0.741	-	-	-	-	18.609	-	-	-	-	1.0	-	-	-	-	2.0	344.397	80.183	61.58	2.505	0.315	-0.563	2.532	141.298	203.099	0	0	
4227	1287.296	1281.806	22.759	2.992	-1.325	152.37	285.399	492.523	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	906.008	78.073	55.408	0.149	2.992	1.893	-1.217	530.16	375.848	0	0	
4228	1066.19	1064.881	22.482	2.975	-1.824	135.655	352.913	194.213	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	285.269	34.881	12.91	0.169	2.96	1.189	-2.178	211.886	73.383	0	0	
4229	1393.097	1393.027	22.056	0.166	-0.857	133.733	661.141	418.867	1.0	49.076	11.0	-	-	-	-	7.033	-	-	-	-	2.998	-	-	-	-	1.99	-	-	-	-	49.076	-	-	-	-	-1.0	-	-	-	-	2.0	1187.38	117.129	115.369	0.195	2.938	-0.987	2.211	610.081	577.299	0	0	
4230	866.986	819.465	25.506	0.132	0.023	193.14	386.322	211.662	1.0	10.214	-11.0	-	-	-	-	5.526	-	-	-	-	2.57	-	-	-	-	2.145	-	-	-	-	10.214	-	-	-	-	1.0	-	-	-	-	2.0	201.887	23.138	19.281	3.002	2.514	-2.309	2.112	167.822	34.064	0	0	
4231	1397.275	1397.205	18.424	0.093	1.338	198.965	929.126	461.361	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	953.718	139.145	121.174	2.895	0.329	-2.01	1.1	575.499	378.219	0	0	
4232	700.575	529.063	17.616	0.114	-3.072	154.478	116.733	169.587	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.897	52.625	44.743	2.872	0.884	1.02	-1.795	199.993	58.905	0	0	
4233	996.588	956.602	53.566	2.113	-0.825	62.53	275.655	349.74	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	142.009	28.801	25.918	2.592	0.316	2.122	2.534	58.36	83.649	0	0	
4234	442.287	416.148	15.057	2.693	0.812	34.691	234.836	52.082	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.832	68.975	59.295	1.31	1.358	-1.544	1.779	74.492	62.34	0	0	
4235	1076.252	1065.586	54.429	2.651	-0.153	115.574	693.487	191.593	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	674.897	354.852	300.434	1.43	1.401	2.97	-0.175	364.263	310.634	0	0	
4236	246.678	246.653	39.398	2.654	0.018	84.075	64.214	140.496	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	122.239	60.526	23.008	0.931	0.667	-2.937	0.528	82.568	39.671	0	0	
4237	875.723	792.57	24.541	0.151	1.768	163.16	317.926	255.363	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	645.573	67.461	55.607	0.282	3.002	-2.272	0.517	244.801	400.772	0	0	
4238	866.919	727.904	68.304	1.719	1.94	69.065	214.047	377.561	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	257.525	41.081	30.008	0.314	2.889	-0.962	-1.531	135.988	121.536	0	0	
4239	1176.103	1153.611	30.155	0.716	-1.238	45.967	401.479	169.952	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	62.512	22.868	10.044	2.641	0.953	1.64	2.54	49.054	13.458	0	0	
4240	1406.521	1406.451	36.093	3.001	1.87	258.261	582.723	447.29	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	716.092	69.79	41.895	0.145	2.956	-0.77	2.798	486.116	229.977	0	0	
4241	1189.442	1171.368	67.683	1.824	-0.965	69.907	461.08	329.148	2.0	41.604	-11.0	-13.0	-	-	-	19.395	9.817	-	-	-	2.453	2.056	-	-	-	2.117	2.014	-	-	-	30.506	11.098	-	-	-	1.0	1.0	-	-	-	2.0	528.756	196.712	129.666	2.342	0.556	2.065	-1.134	280.56	248.196	0	0	
4242	1116.437	1080.081	39.799	2.894	1.697	162.264	524.926	543.561	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	534.684	64.424	55.886	0.188	2.841	-0.408	-2.89	345.032	189.652	0	0	
4243	1390.159	1390.087	49.993	2.201	-1.378	61.866	837.684	468.005	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.754	34.336	16.655	0.208	3.01	1.626	2.049	167.176	127.578	0	0	
