i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3443	698.804	92.044	13.954	0.201	-0.241	69.951	92.044	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.629	25.102	11.929	2.894	0.369	2.673	-0.736	103.185	35.444	0	0	0	0	0	0
3444	700.184	90.652	20.16	0.388	0.184	53.297	90.652	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.757	18.636	11.023	2.835	0.853	-2.386	2.173	62.2	16.558	0	0	0	0	0	0
3445	943.364	936.21	36.068	2.707	-0.26	85.724	936.21	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	531.564	120.023	106.335	0.408	2.653	-2.364	1.074	304.468	227.096	0	0	0	0	0	0
3446	700.316	94.336	5.5	3.128	-1.846	409.577	94.336	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	417.364	32.299	28.417	0.171	0.127	0.571	-2.7	193.113	224.251	0	0	0	0	0	0
3447	681.188	90.45	8.552	3.115	2.941	326.065	90.45	111.228	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	332.354	28.506	20.411	0.143	0.157	-0.476	2.551	200.871	131.483	0	0	0	0	0	0
3448	701.017	80.508	13.119	3.065	-1.789	172.295	80.508	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	183.885	21.335	19.705	0.336	0.176	0.223	2.718	69.278	114.608	0	0	0	0	0	0
3449	155.957	86.533	19.103	0.254	0.964	76.051	86.533	0.619	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.547	26.304	23.188	2.219	2.734	3.078	-0.847	36.214	59.333	0	0	0	0	0	0
3450	267.498	80.05	11.973	3.095	1.63	256.914	80.05	62.11	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	276.939	41.254	29.831	0.225	0.371	-1.254	1.99	190.307	86.632	0	0	0	0	0	0
3451	570.462	90.729	6.183	0.014	3.123	445.309	90.729	0.011	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	454.041	37.537	31.863	2.999	2.97	0.356	-2.714	266.214	187.828	0	0	0	0	0	0
3452	647.559	96.59	32.431	2.873	0.455	122.353	96.59	0.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	126.413	35.669	5.673	0.315	0.597	-2.824	-0.579	115.84	10.573	0	0	0	0	0	0
3453	130.538	92.63	18.473	0.195	-2.23	95.187	92.63	0.071	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.025	29.531	14.115	2.851	1.196	0.534	-3.111	105.19	15.834	0	0	0	0	0	0
3454	688.419	90.214	18.438	0.066	-2.85	278.253	90.214	23.075	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	281.142	26.751	8.316	3.025	2.973	0.283	-2.879	231.353	49.789	0	0	0	0	0	0
3455	699.778	90.674	22.694	0.081	2.931	279.38	90.674	19.601	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	286.17	39.088	16.883	2.943	2.944	-0.075	-3.034	199.634	86.537	0	0	0	0	0	0
3456	704.424	87.256	38.446	0.244	-2.97	159.122	87.256	0.957	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	176.943	41.703	8.334	2.886	0.989	0.363	-1.703	166.169	10.773	0	0	0	0	0	0
3457	701.833	90.329	31.103	0.217	-0.428	144.539	90.329	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	149.565	22.252	15.803	2.862	2.898	-3.067	1.967	81.242	68.322	0	0	0	0	0	0
3458	644.679	92.42	44.797	2.958	1.284	245.382	92.42	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	255.297	38.008	25.859	0.274	0.24	-1.244	-2.869	142.538	112.76	0	0	0	0	0	0
3459	1176.306	1153.848	58.59	2.661	-1.602	126.709	1153.848	0.495	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	933.297	351.025	292.439	2.234	0.648	1.529	-1.615	448.036	485.261	0	0	0	0	0	0
3460	700.998	91.092	59.164	0.113	-1.199	523.786	91.092	1.571	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	920.007	95.293	43.983	3.009	0.224	2.279	-0.404	721.037	198.97	0	0	0	0	0	0
3461	233.759	92.169	9.635	3.085	-0.063	170.991	92.169	15.47	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	195.45	32.834	28.821	1.008	0.19	-2.202	1.225	40.513	154.937	0	0	0	0	0	0
3462	144.463	88.186	17.629	2.138	-2.527	20.896	88.186	1245.792	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	72.034	21.077	18.527	2.356	0.521	1.598	-0.63	33.347	38.687	0	0	0	0	0	0
3463	700.696	93.113	26.557	0.47	-1.915	58.63	93.113	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.856	16.167	15.121	2.639	2.557	1.763	0.649	34.659	29.197	0	0	0	0	0	0
3464	401.481	161.469	5.23	3.112	-1.618	176.794	161.469	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	198.001	22.73	20.467	0.132	1.336	2.54	-0.382	176.332	21.67	0	0	0	0	0	0
3465	882.624	720.776	32.009	3.073	-3.037	463.763	720.776	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	772.037	147.364	116.535	0.25	2.352	0.346	-2.73	606.455	165.582	0	0	0	0	0	0
3466	701.954	109.733	18.085	3.079	2.678	290.686	109.733	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	303.515	43.48	25.601	0.302	0.169	-0.579	2.481	147.716	155.799	0	0	0	0	0	0
3467	691.626	87.541	4.833	3.093	-1.962	99.32	87.541	195.764	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.428	14.409	13.019	0.381	0.203	0.066	2.868	39.939	65.489	0	0	0	0	0	0
3468	1396.375	1396.261	40.918	2.852	0.051	143.497	1396.261	0.0	1.0	7.307	11.0	-	-	-	-	4.388	-	-	-	-	2.497	-	-	-	-	-0.359	-	-	-	-	7.307	-	-	-	-	-1.0	-	-	-	-	2.0	422.962	70.286	56.669	2.641	0.21	-2.153	1.61	150.612	272.35	0	0	0	0	0	0
3469	107.05	92.383	10.336	0.134	-2.743	77.437	92.383	54.538	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.65	21.956	16.802	2.702	2.632	1.227	-1.443	55.72	36.93	0	0	0	0	0	0
3470	696.956	93.634	18.54	0.146	2.485	127.553	93.634	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	209.776	26.449	12.92	2.982	0.327	-0.191	-2.633	167.153	42.623	0	0	0	0	0	0
3471	700.253	92.498	34.407	2.813	2.56	106.603	92.498	0.011	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	111.405	17.671	17.514	0.602	0.229	-0.372	-0.793	33.274	78.131	0	0	0	0	0	0
3472	700.655	92.856	33.488	3.027	1.908	291.638	92.856	37.307	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1169.026	101.541	81.231	0.14	2.955	-2.014	0.834	727.645	441.381	0	0	0	0	0	0
3473	551.85	96.259	11.446	2.802	0.676	34.32	96.259	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.345	16.053	10.334	0.565	0.973	-1.769	2.163	30.94	13.405	0	0	0	0	0	0
3474	543.286	90.865	16.033	3.102	-0.015	402.42	90.865	15.472	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	411.158	43.493	28.374	0.193	0.156	2.855	-0.439	226.592	184.566	0	0	0	0	0	0
3475	681.422	91.358	20.254	0.283	2.291	72.472	91.358	12.912	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	99.816	32.05	11.971	2.744	1.062	-0.93	2.075	84.902	14.914	0	0	0	0	0	0
3476	702.425	95.326	28.341	0.121	0.992	234.563	95.326	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	240.821	34.789	12.739	2.936	2.951	-2.501	-0.233	171.825	68.996	0	0	0	0	0	0
3477	654.403	91.61	28.591	2.924	-0.934	132.448	91.61	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.634	31.197	6.915	0.252	0.709	1.993	-2.228	125.275	11.359	0	0	0	0	0	0
3478	497.162	92.241	7.974	0.02	3.131	398.52	92.241	3.957	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	411.081	42.183	37.529	2.968	2.909	0.858	-2.121	245.221	165.86	0	0	0	0	0	0
3479	561.09	91.836	23.676	2.847	-1.556	81.447	91.836	24.024	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.501	19.52	9.753	0.599	0.195	1.999	0.651	35.825	51.676	0	0	0	0	0	0
3480	483.304	91.146	14.971	3.103	1.222	386.414	91.146	0.009	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	397.982	46.34	33.353	0.196	0.215	-2.353	0.599	240.022	157.96	0	0	0	0	0	0
3481	402.068	89.644	2.87	2.981	1.212	17.933	89.644	0.022	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	26.687	10.159	7.5	0.76	0.818	-2.258	0.76	15.748	10.939	0	0	0	0	0	0
3482	669.139	91.882	18.051	2.766	-2.83	49.219	91.882	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.834	11.074	7.053	0.903	0.188	0.239	0.427	15.318	38.516	0	0	0	0	0	0
3483	143.315	91.299	9.11	3.046	-1.514	95.03	91.299	0.052	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	123.902	37.498	28.416	0.449	1.036	1.56	-1.603	90.561	33.341	0	0	0	0	0	0
3484	1407.986	1407.915	184.603	0.572	0.648	340.98	1407.915	0.0	1.0	6.135	11.0	-	-	-	-	5.572	-	-	-	-	1.14	-	-	-	-	1.747	-	-	-	-	6.135	-	-	-	-	-1.0	-	-	-	-	2.0	742.604	323.567	193.926	2.46	1.055	-1.899	1.789	516.16	226.444	0	0	0	0	0	0
3485	699.782	91.641	42.338	2.353	2.239	59.669	91.641	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	145.544	33.887	8.836	0.362	2.957	-0.971	-0.638	96.558	48.987	0	0	0	0	0	0
3486	116.583	89.762	14.03	2.634	-3.085	28.854	89.762	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.947	33.646	25.777	1.15	1.195	-0.733	2.011	38.662	28.285	0	0	0	0	0	0
3487	114.172	91.955	12.761	2.86	-1.34	45.892	91.955	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.075	34.181	21.921	0.71	1.376	1.578	-1.693	54.887	23.188	0	0	0	0	0	0
3488	98.572	11.8	28.69	2.343	2.27	40.041	11.8	504.9	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.483	17.959	11.901	1.962	0.325	-1.099	-0.525	22.191	39.292	0	0	0	0	0	0
3489	156.578	91.373	2.665	2.43	2.398	4.083	91.373	1064.273	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	60.156	15.874	13.527	2.538	0.478	-0.291	2.937	29.925	30.231	0	0	0	0	0	0
3490	364.605	92.133	47.092	0.1	-1.374	469.728	92.133	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	499.749	100.738	55.051	2.821	2.818	1.947	-1.041	324.744	175.005	0	0	0	0	0	0
3491	701.716	91.614	32.692	0.094	2.368	349.276	91.614	5.244	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	354.843	45.53	13.114	2.951	3.024	-0.704	2.611	242.307	112.535	0	0	0	0	0	0
3492	694.65	89.94	25.484	2.722	3.098	62.59	89.94	0.731	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.932	22.39	5.843	0.481	0.388	0.165	-0.955	50.947	15.985	0	0	0	0	0	0
3493	514.798	94.485	23.669	1.885	1.914	24.89	94.485	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.248	13.036	11.048	2.855	0.21	-1.399	-1.026	48.079	54.17	0	0	0	0	0	0
3494	705.713	91.049	27.473	2.83	-2.319	89.507	91.049	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.956	26.806	11.13	0.459	0.345	0.41	2.128	63.026	33.93	0	0	0	0	0	0
3495	507.366	91.27	27.963	0.422	-0.358	68.21	91.27	720.178	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	72.38	19.835	8.543	2.802	2.191	2.895	2.522	60.97	11.409	0	0	0	0	0	0
3496	698.328	91.034	22.208	2.845	1.297	76.004	91.034	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.54	28.41	12.792	0.447	0.761	-2.294	-0.006	67.644	20.896	0	0	0	0	0	0
3497	1345.157	1344.286	20.253	0.553	2.392	38.553	1344.286	0.0	2.0	40.535	11.0	11.0	-	-	-	10.5	5.758	-	-	-	2.707	2.763	-	-	-	0.127	-0.35	-	-	-	24.942	15.593	-	-	-	-1.0	-1.0	-	-	-	2.0	651.857	131.138	121.03	2.735	0.396	-0.238	2.978	337.136	314.721	0	0	0	0	0	0
3498	107.48	93.731	6.407	3.076	1.597	97.046	93.731	0.521	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.606	17.184	13.312	0.308	0.301	-0.781	2.7	60.233	46.373	0	0	0	0	0	0
3499	149.086	107.816	60.289	2.359	2.046	85.52	107.816	0.001	1.0	7.914	-11.0	-	-	-	-	4.22	-	-	-	-	0.562	-	-	-	-	-1.037	-	-	-	-	7.914	-	-	-	-	1.0	-	-	-	-	2.0	103.36	44.014	16.294	0.579	1.961	-1.111	-1.055	83.621	19.739	0	0	0	0	0	0
3500	464.525	92.54	25.972	0.087	1.946	300.414	92.54	7.656	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	314.564	49.895	26.703	2.768	2.988	-0.864	2.599	138.727	175.837	0	0	0	0	0	0
3501	663.705	271.08	42.701	0.226	-0.897	190.347	271.08	5.706	1.0	6.255	11.0	-	-	-	-	3.351	-	-	-	-	2.576	-	-	-	-	-2.786	-	-	-	-	6.255	-	-	-	-	-1.0	-	-	-	-	2.0	222.564	60.605	49.664	2.596	2.616	-3.093	0.82	121.824	100.74	0	0	0	0	0	0
3502	163.458	92.837	12.78	3.046	1.429	134.287	92.837	117.235	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	156.552	36.242	23.509	0.283	1.206	-1.782	1.322	130.271	26.281	0	0	0	0	0	0
3503	1303.664	1300.515	4.249	0.009	1.192	455.631	1300.514	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	472.039	55.951	52.118	2.881	2.933	-2.379	0.729	219.137	252.902	0	0	0	0	0	0
3504	580.705	33.429	23.435	2.841	0.023	79.087	33.429	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	86.427	20.791	9.513	0.318	0.655	2.748	-2.032	70.118	16.309	0	0	0	0	0	0
3505	700.104	91.579	23.14	0.07	-0.915	331.108	91.579	0.459	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	336.688	30.763	14.96	3.037	2.766	1.739	-2.212	294.466	42.222	0	0	0	0	0	0
3506	199.285	91.834	16.342	0.082	-1.373	200.389	91.834	0.033	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	228.84	49.082	34.286	2.846	2.412	2.13	-0.842	174.779	54.062	0	0	0	0	0	0
3507	349.54	95.693	81.669	2.965	-3.101	464.988	95.693	998.751	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	965.052	136.992	68.04	0.192	2.863	-0.386	2.162	717.054	247.998	0	0	0	0	0	0
3508	544.052	90.469	41.603	0.406	-0.912	105.435	90.469	0.029	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.189	33.811	11.979	2.735	2.564	2.473	1.482	87.142	23.047	0	0	0	0	0	0
3509	1061.264	1005.621	72.339	2.681	1.386	162.823	1005.621	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	267.486	123.256	50.918	0.628	2.012	-1.759	1.378	210.624	56.862	0	0	0	0	0	0
3510	273.687	90.887	20.646	3.02	1.195	169.97	90.887	720.459	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	183.044	32.835	14.542	0.202	1.036	-2.253	0.447	165.73	17.314	0	0	0	0	0	0
3511	265.578	92.751	35.296	2.906	1.15	151.503	92.751	1092.057	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	157.448	27.269	12.069	0.446	0.133	-2.283	-1.285	66.157	91.291	0	0	0	0	0	0
3512	572.258	91.081	18.787	0.035	1.485	542.769	91.081	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	555.896	54.198	35.435	2.967	2.992	-1.616	1.548	316.362	239.533	0	0	0	0	0	0
3513	823.994	597.802	42.766	0.101	1.181	425.435	597.802	75.265	2.0	29.076	-11.0	-11.0	-	-	-	13.728	4.695	-	-	-	2.435	2.508	-	-	-	3.087	-3.058	-	-	-	21.144	7.932	-	-	-	1.0	1.0	-	-	-	2.0	594.349	212.192	211.734	2.335	2.321	-0.053	-3.005	295.044	299.306	0	0	0	0	0	0
3514	698.06	91.638	29.361	2.894	-0.203	119.708	91.638	0.153	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	126.989	19.847	13.966	0.186	0.92	-2.918	2.309	108.233	18.755	0	0	0	0	0	0
3515	885.505	724.778	99.626	0.421	-2.769	243.591	724.778	2.131	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	381.941	203.332	103.706	2.203	2.186	0.376	-2.764	253.368	128.573	0	0	0	0	0	0
3516	592.933	91.632	17.416	0.051	2.417	339.685	91.632	0.033	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	349.093	39.975	23.065	2.895	3.014	-0.907	2.097	166.343	182.75	0	0	0	0	0	0
3517	687.6	91.292	28.816	3.018	3.127	233.043	91.292	4.738	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	238.003	38.179	10.894	0.209	0.21	-0.183	2.501	184.543	53.461	0	0	0	0	0	0
3518	408.252	32.265	21.7	2.36	-2.155	30.811	32.265	10.981	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.523	14.659	12.924	2.323	0.348	1.604	0.27	22.785	38.739	0	0	0	0	0	0
3519	711.094	185.84	13.886	0.307	-0.685	45.884	185.84	0.694	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	64.545	18.854	14.567	1.767	2.792	1.583	-2.378	19.766	44.779	0	0	0	0	0	0
3520	583.912	95.768	14.868	3.104	-1.748	394.499	95.768	578.588	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	402.162	39.539	26.205	0.172	0.156	1.76	-1.177	232.713	169.449	0	0	0	0	0	0
3521	699.925	90.215	43.505	2.717	-0.888	105.523	90.215	0.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	147.914	32.222	15.304	0.272	2.468	2.531	1.64	121.239	26.676	0	0	0	0	0	0
3522	674.858	91.488	27.448	2.947	-0.11	141.752	91.488	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	149.526	37.22	10.996	0.314	0.42	2.873	-0.672	121.425	28.101	0	0	0	0	0	0
3523	181.763	91.822	47.565	0.076	-1.023	627.677	91.822	0.001	2.0	15.926	11.0	11.0	-	-	-	5.563	5.306	-	-	-	0.552	1.521	-	-	-	-0.447	-1.845	-	-	-	10.611	5.315	-	-	-	-1.0	-1.0	-	-	-	2.0	747.771	79.632	36.037	3.025	0.611	2.387	-0.398	682.381	65.389	0	0	0	0	0	0
3524	473.834	89.187	11.666	0.031	2.534	378.656	89.187	16.788	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	386.97	36.672	25.06	3.007	2.913	-0.686	2.419	275.951	111.019	0	0	0	0	0	0
3525	704.013	106.936	45.589	2.806	2.057	138.296	106.936	1.314	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	204.18	39.986	5.714	0.239	2.974	-1.058	-1.27	169.517	34.663	0	0	0	0	0	0
3526	557.143	89.44	10.37	2.86	0.035	37.298	89.44	17.505	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	48.376	18.277	8.265	0.509	1.219	-2.931	0.43	38.685	9.691	0	0	0	0	0	0
3527	441.964	90.876	22.159	0.719	-0.673	33.646	90.876	1.806	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.567	13.799	12.353	1.979	2.573	2.995	1.873	15.468	24.099	0	0	0	0	0	0
3528	162.543	92.738	5.193	0.062	0.159	83.645	92.738	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	103.187	26.511	24.604	2.744	2.26	2.198	-1.133	69.965	33.223	0	0	0	0	0	0
3529	901.408	773.565	20.984	0.064	2.028	326.509	773.565	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	588.447	134.215	113.232	2.827	0.919	-1.108	2.035	441.912	146.535	0	0	0	0	0	0
